"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4",0.496409462046885,0.501137177005347,0.501053228054108,0.498377635630021,0.502769532189321,0.501516938927111,0.498842487696772,0.498407517364294,0.493563781556981,0.499165073559653,0.499859159944484,0.503402418681835,0.498513343530946,0.503362440535328,0.49841669720092,0.499945496165282,0.506701936947021,0.497051530215629,0.499668393048999,0.499464642159941,0.501125739141665,0.500945341928585,0.499956817948002,0.50040083813524,0.509802530896783,0.501788179432857,0.496530444800028,0.499227126340522,0.246331081908066,0.499128525460158,0.500874648714421,0.500772036505438,0.500562011562272,0.500883654647514,0.494145219690929,0.503836535779269,0.499364882841262,0.500156701717176,0.497893155598933,0.50070241198752
"5",0.504695849008217,0.501707058583574,0.498888434051287,0.50054864376162,0.499842617788013,0.499728664233676,0.502041001538578,0.499994661710564,0.503339437588311,0.504249858404612,0.49997253035579,0.502748161470495,0.500016359377936,0.501552010085306,0.493982758106398,0.502870259167958,0.49874327802566,0.499069209451934,0.505219640282014,0.498706234911427,0.497343342255042,0.503377806925326,0.499941339474729,0.500336949488856,0.371016096617512,0.205766174564136,0.334349958921739,0.501212593200582,0.497004474594692,0.501516983374865,0.332228416364436,0.326241947576925,0.336651111261829,0.503698715036095,0.498477649417242,0.497807417154669,0.331546947140991,0.251657631620433,0.747116167882332,0.502166716065451
"6",0.588845977703097,0.217436003259263,0.427553793876209,0.250503401262073,0.43860610501508,0.481619422712894,0.46221848248617,0.499699966461859,0.335134380847412,0.748464958197671,0.457362605529713,0.327505186710982,0.467326913125057,0.165354362682727,0.224779856103559,0.20743607433715,0.238630244842485,0.330581264729279,0.427332062836799,0.466909652254602,0.342899121362428,0.666973324843804,0.38322514675196,0.492216210119109,0.584353772407048,0.294853016825499,0.623372348972979,0.560404507899273,0.448976060057778,0.770285116625369,0.263094054571572,0.333101621961946,0.460033077585405,0.769651437914551,0.516730749663676,0.615531812547908,0.265711686410612,0.184266837693536,0.363926453198978,0.443835724158788
"7",0.862935008241809,0.718954757647805,0.683088167855419,0.804505859602038,0.744298490495802,0.794527839111347,0.828629026177624,0.766016431428026,0.912622822041221,0.748665323997321,0.7877174170276,0.795248134867748,0.485864467304804,0.12303652799034,0.132471367958577,0.162658785896877,0.507673964404379,0.424271629963158,0.703239177210015,0.408311602946608,0.397863642203515,0.490596726031336,0.584826465787908,0.573458195796986,0.534928923904318,0.527628085053299,0.536156562777395,0.54494135446943,0.494672650248976,0.438020344891808,0.409857562348277,0.498265630138264,0.414286513495037,0.79527589839953,0.474783869458661,0.492148309340332,0.455326853617359,0.451551364729763,0.475351870608679,0.669831032604024
"13",0.492671899160091,0.496428812018973,0.506712473923274,0.502227616436025,0.498677078950494,0.49938782668738,0.503420176038369,0.498053267685699,0.501893854368751,0.498498254470919,0.501070810053317,0.50104478852412,0.503661789928434,0.497158308289561,0.50478819203928,0.50033650801831,0.497226680748961,0.498054923848234,0.499639143892761,0.50216303826601,0.497596192028342,0.496033300638782,0.499677700409463,0.49675106779413,0.499188396999126,0.499333957146114,0.498871818511162,0.496585636867745,0.501457133814345,0.496400886216366,0.499926364323552,0.401922745639659,0.496741304324608,0.499875205571474,0.500154826243913,0.494017937025389,0.499899516965378,0.49639307893406,0.500966680344096,0.499044332192059
"14",0.502902724736759,0.629274670737112,0.498376932792339,0.471131271390389,0.503380747531645,0.495609684902583,0.312998676207207,0.336084057901217,0.459522499974563,0.334821354673786,0.241377139133907,0.495823771669853,0.300280136296919,0.196907378636617,0.377252291198101,0.499017858292005,0.4749336277381,0.499365337122453,0.337370327223169,0.474694102916445,0.331909047259127,0.747621322814949,0.503540977478065,0.752396258614202,0.286712424923039,0.497268794886302,0.496418551979543,0.672342201844591,0.418794878439848,0.499992744988478,0.206447689242415,0.274737676038021,0.263735290730658,0.803381424688773,0.122672172612366,0.500776737831042,0.25476770312419,0.398125490742328,0.106249190614829,0.141713495053941
"15",0.913303052830177,0.808267393719981,0.389104413188386,0.784081876068141,0.571096188218347,0.798256316596611,0.785555345063505,0.6092184406511,0.71846149595899,0.520626200305008,0.54362537109895,0.305737383110673,0.335331650184608,0.0391607020522955,0.0545677322477427,0.222044492475185,0.583789318957299,0.361837160153018,0.391116721254429,0.327255169836276,0.446467978562561,0.571211074034931,0.591916516274197,0.500167563929904,0.371167327779454,0.374561855184258,0.557775148001201,0.450518978267408,0.497423789730693,0.391228658428113,0.379034369243736,0.505361509280765,0.468262728051474,0.802877277321697,0.564537597631524,0.478151320375389,0.384580021066942,0.517930243397883,0.53590990140381,0.216021458180026
"16",0.748971468804864,0.748103897604958,0.225107586900988,0.680983997005961,0.701307710844352,0.573657646538563,0.470626825675636,0.6972352226366,0.653405087369779,0.271776817136519,0.444513241304232,0.397086326846226,0.320851947618883,0.0813531153183687,0.0574247873573948,0.146020862490748,0.429292437280539,0.159329487372453,0.466354362145306,0.264981798393283,0.271344974070076,0.294214899372862,0.413771494098368,0.365649886066153,0.307870119346981,0.351377790298914,0.428243036432421,0.466890411663647,0.516436265355386,0.564961219975013,0.577490336677458,0.542385046801118,0.419305248541458,0.835098931176483,0.466432353599086,0.599201147859504,0.337090892347154,0.414132817277675,0.51302083128958,0.329720715068324
"17",0.489363021661733,0.501377599672137,0.334990010554531,0.497997345677432,0.461202816479971,0.497677896004027,0.501462175372513,0.495349716072347,0.640106094067749,0.13836724109559,0.11127130184449,0.337196054746142,0.33354711099752,0.20882853314942,0.110293330766839,0.459118089801216,0.301177186033137,0.166055797325147,0.353669572358236,0.458630942873999,0.250077539007249,0.120104190725899,0.297850266517129,0.22606092557036,0.229063601622725,0.231364465683047,0.325768117384224,0.13830001470669,0.357577647504715,0.28255885520675,0.544269503027017,0.397278328633426,0.218684589633871,0.723388280803048,0.425400168949522,0.323304221747545,0.236391211403582,0.314898539591978,0.379528418263012,0.672151416692845
"18",0.85878739529887,0.753318217513343,0.671240326451653,0.835618211695748,0.497620991433308,0.637573389568212,0.450485702790342,0.124633892259391,0.473130271138875,0.601346927474154,0.265215853538285,0.269060051236175,0.310244705730615,0.500624888913213,0.644784820067791,0.501507879482969,0.500578922925228,0.213045329271886,0.665596843685634,0.359133345933591,0.809758350849954,0.786787714163216,0.611847348750097,0.609647542766121,0.354991428256877,0.607194217812226,0.651052124327128,0.507794129285009,0.580593186815127,0.566126452853005,0.655500744660665,0.504576718663176,0.521780233884944,0.693213199333229,0.514652172312976,0.562349246371937,0.332727873682377,0.528030154368502,0.468959763916196,0.67719699317438
