"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","209","216","202","196","206","233","220","229","0.06"
"J","ps","1","1979","270","254","285","258","192","296","285","254","366","0.01"
"J","ps","1","1980","275","255","293","260","183","349","281","206","366","0.01"
"J","ps","1","1981","241","231","247","231","219","238","255","240","259","0.03"
"J","ps","1","1982","288","277","297","259","253","267","319","312","326","0.16"
"J","ps","1","1983","271","251","290","280","230","338","323","283","366","0.03"
"J","ps","1","1984","272","254","290","253","183","324","309","271","366","0.07"
"J","ps","1","1985","208","194","220","183","183","183","251","213","277","0.27"
"J","ps","1","1986","267","253","285","217","183","248","257","209","294","0.04"
"J","ps","1","1987","337","330","347","298","299","321","364","366","366","0.26"
"J","ps","1","1988","323","308","340","269","263","291","362","366","366","0.43"
"J","ps","1","1989","280","271","288","254","248","262","307","296","316","0.18"
"J","ps","1","1990","245","231","262","202","183","225","274","261","276","0.26"
"J","ps","1","1991","270","263","279","245","233","260","294","285","301","0.17"
"J","ps","1","1992","299","288","309","259","244","282","337","317","366","0.33"
"J","ps","1","1993","335","340","355","244","183","317","366","366","366","0.33"
"J","ps","1","1994","322","312","349","220","183","270","366","366","366","0.66"
"J","ps","1","1995","305","283","342","193","183","183","366","366","366","0.92"
"J","ps","1","1996","270","248","292","210","183","235","321","284","366","0.41"
"J","ps","1","1997","221","197","233","184","183","183","366","366","366","0.77"
"J","ps","1","1998","315","302","340","220","183","257","365","366","366","0.75"
"J","ps","1","1999","296","281","318","211","183","243","362","365","366","0.76"
"J","ps","1","2000","273","254","298","204","183","227","356","349","366","0.71"
"J","ps","1","2001","277","245","309","203","183","228","351","340","366","0.69"
"J","ps","1","2002","259","238","280","199","183","216","356","351","366","0.68"
"J","ps","1","2003","314","303","323","258","252","272","362","358","366","0.47"
"J","ps","1","2004","277","258","294","218","183","247","362","360","366","0.51"
"J","ps","1","2005","335","328","347","250","183","284","366","366","366","0.45"
"J","ps","1","2006","296","288","302","266","260","274","327","322","333","0.22"
"J","ps","1","2007","298","292","304","253","247","261","339","335","342","0.42"
"J","ps","1","2008","318","294","350","226","183","260","366","366","366","0.57"
"J","ps","1","2009","297","304","331","188","183","183","364","366","366","0.35"
"J","ps","1","2010","286","272","303","223","183","251","357","345","366","0.56"
"J","ps","1","2011","305","271","335","237","218","258","365","366","366","0.55"
"J","ps","1","2012","320","316","323","282","280","288","347","344","350","0.24"
"J","ps","1","2013","289","279","292","251","249","264","366","366","366","0.31"
"J","ps","1","2014","318","315","326","270","264","290","363","363","366","0.29"
"J","ps","1","2015","277","214","313","197","183","197","339","325","359","0.25"
"J","ps","1","2016","296","291","299","265","263","271","346","340","352","0.29"
"J","ps","1","2017","284","280","289","250","250","259","352","348","357","0.3"
