"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","214","223","219","206","219","239","219","244","0.04"
"K","ps","1","1979","272","256","304","268","183","361","288","208","366","0.01"
"K","ps","1","1980","274","255","309","256","183","359","281","200","366","0.01"
"K","ps","1","1981","219","203","235","195","183","207","266","204","366","0.13"
"K","ps","1","1982","280","270","295","259","254","272","302","291","320","0.15"
"K","ps","1","1983","276","257","307","276","183","355","316","268","366","0.03"
"K","ps","1","1984","273","254","305","264","183","349","307","263","366","0.05"
"K","ps","1","1985","218","196","250","184","183","183","261","207","366","0.23"
"K","ps","1","1986","273","257","302","222","183","286","262","210","366","0.04"
"K","ps","1","1987","272","255","304","237","183","302","281","256","366","0.04"
"K","ps","1","1988","281","261","320","266","200","333","334","316","366","0.14"
"K","ps","1","1989","268","264","274","252","246","263","283","280","289","0.13"
"K","ps","1","1990","248","236","272","206","183","251","282","267","305","0.32"
"K","ps","1","1991","271","265","282","248","237","266","294","286","305","0.2"
"K","ps","1","1992","272","254","305","236","183","328","282","209","366","0.05"
"K","ps","1","1993","271","253","307","212","183","277","269","223","366","0.1"
"K","ps","1","1994","269","250","303","201","183","256","253","225","299","0.1"
"K","ps","1","1995","274","254","311","205","183","277","255","218","332","0.09"
"K","ps","1","1996","273","249","316","211","183","269","326","292","366","0.44"
"K","ps","1","1997","302","240","355","227","183","300","364","366","366","0.5"
"K","ps","1","1998","292","284","315","233","190","269","344","336","366","0.57"
"K","ps","1","1999","295","279","336","213","183","271","360","352","366","0.75"
"K","ps","1","2000","283","238","342","201","183","250","366","366","366","0.76"
"K","ps","1","2001","269","229","327","199","183","244","355","347","366","0.72"
"K","ps","1","2002","304","285","330","259","251","298","339","335","348","0.29"
"K","ps","1","2003","312","304","327","261","254","278","357","355","362","0.47"
"K","ps","1","2004","281","251","338","207","183","253","366","366","366","0.78"
"K","ps","1","2005","291","263","329","249","183","316","313","285","352","0.19"
"K","ps","1","2006","344","337","358","292","284","309","366","366","366","0.36"
"K","ps","1","2007","342","356","360","268","183","337","366","366","366","0.26"
"K","ps","1","2008","278","271","294","240","225","270","336","318","358","0.34"
"K","ps","1","2009","328","319","342","289","278","313","352","347","366","0.2"
"K","ps","1","2010","286","267","342","225","183","260","358","355","366","0.55"
"K","ps","1","2011","292","250","348","235","213","266","365","366","366","0.55"
"K","ps","1","2012","332","325","346","274","242","305","365","366","366","0.33"
"K","ps","1","2013","293","284","302","260","258","281","366","366","366","0.28"
"K","ps","1","2014","327","325","339","276","263","304","355","352","362","0.3"
"K","ps","1","2015","292","265","349","206","183","295","365","366","366","0.29"
"K","ps","1","2016","294","291","300","267","267","276","366","366","366","0.28"
"K","ps","1","2017","335","330","348","285","293","308","365","366","366","0.27"
