"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","214","223","251","209","357","263","218","366","0.04"
"K","ps","1","1979","272","256","304","274","183","363","294","209","366","0.01"
"K","ps","1","1980","274","255","309","255","183","360","281","194","366","0.01"
"K","ps","1","1981","219","203","235","197","183","205","267","200","366","0.13"
"K","ps","1","1982","280","270","295","263","258","278","295","285","311","0.15"
"K","ps","1","1983","276","257","307","283","183","358","324","297","366","0.03"
"K","ps","1","1984","273","254","305","269","183","353","310","264","366","0.05"
"K","ps","1","1985","218","196","250","184","183","183","256","204","366","0.23"
"K","ps","1","1986","273","257","302","218","183","284","256","205","366","0.04"
"K","ps","1","1987","272","255","304","233","183","301","276","250","366","0.04"
"K","ps","1","1988","281","261","320","269","206","336","337","323","366","0.14"
"K","ps","1","1989","268","264","274","255","248","266","280","277","284","0.13"
"K","ps","1","1990","248","236","272","203","183","247","279","263","303","0.32"
"K","ps","1","1991","271","265","282","250","239","269","291","284","303","0.2"
"K","ps","1","1992","272","254","305","238","183","333","282","206","366","0.05"
"K","ps","1","1993","271","253","307","207","183","265","264","217","366","0.1"
"K","ps","1","1994","269","250","303","196","183","221","246","220","289","0.1"
"K","ps","1","1995","274","254","311","198","183","216","246","214","323","0.09"
"K","ps","1","1996","273","249","316","212","183","272","324","289","366","0.44"
"K","ps","1","1997","302","240","355","235","183","335","363","366","366","0.5"
"K","ps","1","1998","292","284","315","235","193","272","342","334","366","0.57"
"K","ps","1","1999","295","279","336","215","183","274","359","349","366","0.75"
"K","ps","1","2000","283","238","342","203","183","255","365","366","366","0.76"
"K","ps","1","2001","269","229","327","200","183","247","346","332","366","0.72"
"K","ps","1","2002","304","285","330","267","256","311","331","328","345","0.29"
"K","ps","1","2003","312","304","327","264","256","282","354","352","358","0.47"
"K","ps","1","2004","281","251","338","209","183","256","366","366","366","0.78"
"K","ps","1","2005","291","263","329","231","183","315","288","263","346","0.19"
"K","ps","1","2006","344","337","358","300","291","317","366","366","366","0.36"
"K","ps","1","2007","342","356","360","282","183","342","366","366","366","0.26"
"K","ps","1","2008","278","271","294","244","228","275","314","297","348","0.34"
"K","ps","1","2009","328","319","342","305","290","332","345","342","355","0.2"
"K","ps","1","2010","286","267","342","229","183","265","356","349","366","0.55"
"K","ps","1","2011","292","250","348","242","218","274","364","366","366","0.55"
"K","ps","1","2012","332","325","346","294","297","315","364","362","366","0.33"
"K","ps","1","2013","293","284","302","272","265","294","362","366","366","0.28"
"K","ps","1","2014","327","325","339","287","278","313","351","348","358","0.3"
"K","ps","1","2015","292","265","349","227","183","331","360","366","366","0.29"
"K","ps","1","2016","294","291","300","271","271","279","364","366","366","0.28"
"K","ps","1","2017","335","330","348","294","300","319","363","362","366","0.27"
