"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","210","224","211","199","217","237","218","248","0.04"
"K","ps","1","1979","272","235","309","264","183","361","286","191","366","0.01"
"K","ps","1","1980","274","238","314","258","183","360","283","189","366","0.01"
"K","ps","1","1981","219","194","243","194","183","208","265","199","366","0.13"
"K","ps","1","1982","280","263","298","256","242","270","308","283","330","0.15"
"K","ps","1","1983","276","240","311","273","183","355","314","207","366","0.03"
"K","ps","1","1984","273","237","311","261","183","351","306","207","366","0.05"
"K","ps","1","1985","218","191","264","184","183","183","264","205","366","0.23"
"K","ps","1","1986","273","237","306","224","183","296","264","196","366","0.04"
"K","ps","1","1987","272","236","307","240","183","328","285","226","366","0.04"
"K","ps","1","1988","281","238","326","265","183","335","334","242","366","0.14"
"K","ps","1","1989","268","261","275","249","239","261","286","280","293","0.13"
"K","ps","1","1990","248","212","273","206","183","253","285","262","315","0.32"
"K","ps","1","1991","271","257","283","246","223","265","296","283","309","0.2"
"K","ps","1","1992","272","236","310","235","183","331","283","195","366","0.05"
"K","ps","1","1993","271","229","314","214","183","299","274","203","366","0.1"
"K","ps","1","1994","269","221","308","204","183","268","258","207","322","0.1"
"K","ps","1","1995","274","226","316","209","183","291","261","204","364","0.09"
"K","ps","1","1996","273","222","322","211","183","277","327","255","366","0.44"
"K","ps","1","1997","302","206","356","223","183","287","365","366","366","0.5"
"K","ps","1","1998","292","258","316","232","183","270","345","333","366","0.57"
"K","ps","1","1999","295","231","342","213","183","273","360","344","366","0.75"
"K","ps","1","2000","283","202","347","199","183","253","366","366","366","0.76"
"K","ps","1","2001","269","202","331","198","183","246","359","342","366","0.72"
"K","ps","1","2002","304","271","331","254","183","290","343","334","351","0.29"
"K","ps","1","2003","312","295","328","259","242","277","359","355","366","0.47"
"K","ps","1","2004","281","212","342","206","183","252","366","366","366","0.78"
"K","ps","1","2005","291","236","332","251","183","313","325","285","366","0.19"
"K","ps","1","2006","344","329","358","286","264","306","366","366","366","0.36"
"K","ps","1","2007","342","350","360","259","183","332","366","366","366","0.26"
"K","ps","1","2008","278","260","296","237","183","269","346","318","366","0.34"
"K","ps","1","2009","328","300","343","281","264","304","355","347","366","0.2"
"K","ps","1","2010","286","254","345","223","183","259","359","336","366","0.55"
"K","ps","1","2011","292","235","352","232","194","265","365","362","366","0.55"
"K","ps","1","2012","332","320","347","260","219","299","366","366","366","0.33"
"K","ps","1","2013","293","277","303","256","226","277","366","366","366","0.28"
"K","ps","1","2014","327","317","340","271","229","298","357","351","366","0.3"
"K","ps","1","2015","292","199","355","196","183","216","366","366","366","0.29"
"K","ps","1","2016","294","288","301","265","260","275","366","366","366","0.28"
"K","ps","1","2017","335","319","349","281","183","305","366","365","366","0.27"
