"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"L","ps","1","peak","1.07","0.71","1.43","0.41","1.65"
"L","ps","1","first","1.5","0.65","2.28","0.01","2.9"
"L","ps","1","last","1.28","0.27","2.26","-0.47","2.79"
"L","ps","1","peak.20012016","-0.47","-1.42","0.57","-2.21","1.58"
"L","ps","1","first.20012016","1.36","-0.29","3.12","-1.52","4.26"
"L","ps","1","last.20012016","-1.64","-2.4","-0.85","-3.04","-0.29"
