"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"K","uss","2","peak","0.93","0.63","1.24","0.01","1.78"
"K","uss","2","first","-0.35","-0.57","-0.14","-0.94","0.3"
"K","uss","2","last","0.48","0.31","0.65","0.03","1.01"
"K","uss","2","peak.20012016","1.31","0.42","2.24","-1.43","3.91"
"K","uss","2","first.20012016","0.34","-0.38","0.78","-0.88","1.95"
"K","uss","2","last.20012016","-1.08","-1.61","-0.49","-2.04","0.26"
