"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","200","223","212","183","347","231","201","366","0.06"
"J","ps","1","1979","275","223","329","289","183","365","306","187","366","0.01"
"J","ps","1","1980","267","218","314","216","183","360","254","186","366","0.02"
"J","ps","1","1981","240","216","267","247","183","358","269","187","366","0.03"
"J","ps","1","1982","288","262","318","267","245","302","307","277","332","0.16"
"J","ps","1","1983","275","220","328","295","183","363","327","186","366","0.02"
"J","ps","1","1984","270","220","326","253","183","358","309","191","366","0.07"
"J","ps","1","1985","209","187","248","183","183","183","244","204","366","0.25"
"J","ps","1","1986","272","218","320","223","183","350","269","189","366","0.05"
"J","ps","1","1987","337","317","359","294","183","341","363","350","366","0.28"
"J","ps","1","1988","322","288","357","273","183","312","361","327","366","0.43"
"J","ps","1","1989","280","263","301","260","243","276","300","281","323","0.18"
"J","ps","1","1990","246","199","278","197","183","251","270","239","366","0.27"
"J","ps","1","1991","270","251","289","247","217","275","290","273","308","0.17"
"J","ps","1","1992","298","268","330","263","183","299","333","305","366","0.33"
"J","ps","1","1993","326","194","364","247","183","351","365","366","366","0.32"
"J","ps","1","1994","318","215","361","226","183","307","366","366","366","0.64"
"J","ps","1","1995","308","202","360","195","183","250","366","366","366","0.91"
"J","ps","1","1996","270","205","328","209","183","295","322","226","366","0.42"
"J","ps","1","1997","218","186","266","184","183","183","365","366","366","0.77"
"J","ps","1","1998","313","239","357","224","183","279","365","355","366","0.73"
"J","ps","1","1999","295","213","351","213","183","290","361","342","366","0.76"
"J","ps","1","2000","272","202","315","206","183","268","349","334","366","0.72"
"J","ps","1","2001","277","202","321","216","183","286","334","310","366","0.56"
"J","ps","1","2002","259","196","308","199","183","251","342","309","366","0.69"
"J","ps","1","2003","314","289","346","262","187","285","359","348","366","0.48"
"J","ps","1","2004","275","200","345","218","183","271","351","318","366","0.55"
"J","ps","1","2005","334","312","358","262","183","302","365","357","366","0.44"
"J","ps","1","2006","296","279","315","272","255","292","320","299","335","0.22"
"J","ps","1","2007","298","285","312","255","241","272","336","329","343","0.43"
"J","ps","1","2008","319","223","360","226","183","305","366","366","366","0.64"
"J","ps","1","2009","303","191","356","195","183","309","359","335","366","0.35"
"J","ps","1","2010","286","222","347","226","183","269","353","321","366","0.57"
"J","ps","1","2011","306","239","355","245","196","284","364","351","366","0.55"
"J","ps","1","2012","319","310","329","290","279","302","342","336","349","0.24"
"J","ps","1","2013","292","269","355","262","183","294","365","366","366","0.31"
"J","ps","1","2014","319","271","346","278","183","310","358","338","366","0.31"
"J","ps","1","2015","281","193","342","212","183","310","297","201","366","0.24"
"J","ps","1","2016","296","286","306","271","262","280","332","316","349","0.28"
"J","ps","1","2017","285","272","301","257","221","272","333","303","366","0.3"
