"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"L","ps","1","1978","218","212","223","222","201","216","240","215","229","0.04"
"L","ps","1","1979","276","259","292","281","249","350","303","276","366","0.01"
"L","ps","1","1980","270","253","288","241","183","296","256","196","321","0.01"
"L","ps","1","1981","229","222","235","220","211","225","241","229","244","0.06"
"L","ps","1","1982","282","275","288","263","257","272","300","292","308","0.14"
"L","ps","1","1983","278","261","295","286","245","340","332","304","366","0.03"
"L","ps","1","1984","272","255","287","276","219","342","316","274","366","0.03"
"L","ps","1","1985","231","209","247","189","183","183","259","203","308","0.21"
"L","ps","1","1986","277","263","292","224","183","259","260","207","306","0.04"
"L","ps","1","1987","266","245","285","240","209","250","278","260","287","0.03"
"L","ps","1","1988","275","260","285","229","202","255","321","293","366","0.45"
"L","ps","1","1989","274","258","291","217","183","232","248","200","293","0.01"
"L","ps","1","1990","274","258","292","209","183","183","273","222","366","0.07"
"L","ps","1","1991","275","261","289","251","183","280","278","210","311","0.01"
"L","ps","1","1992","274","260","289","247","183","314","299","256","366","0.05"
"L","ps","1","1993","271","255","289","208","183","198","270","227","296","0.08"
"L","ps","1","1994","269","252","287","197","183","183","255","224","267","0.1"
"L","ps","1","1995","265","251","280","194","183","183","244","224","252","0.07"
"L","ps","1","1996","274","253","294","210","183","235","327","293","366","0.43"
"L","ps","1","1997","307","305","311","272","279","286","338","328","341","0.31"
"L","ps","1","1998","265","254","281","222","183","253","293","285","299","0.31"
"L","ps","1","1999","300","274","338","219","183","250","362","366","366","0.55"
"L","ps","1","2000","249","212","283","189","183","183","364","366","366","0.54"
"L","ps","1","2001","310","304","323","231","183","273","360","356","366","0.62"
"L","ps","1","2002","299","291","311","251","244","274","341","334","348","0.4"
"L","ps","1","2003","285","281","290","258","250","266","312","308","314","0.27"
"L","ps","1","2004","271","266","280","236","225","253","304","299","310","0.35"
"L","ps","1","2005","286","282","296","263","251","284","304","300","309","0.17"
"L","ps","1","2006","334","324","344","293","283","307","364","366","366","0.35"
"L","ps","1","2007","341","340","350","311","318","342","356","354","366","0.14"
"L","ps","1","2008","292","283","307","221","183","254","353","344","366","0.69"
"L","ps","1","2009","313","304","321","298","286","307","328","317","336","0.12"
"L","ps","1","2010","278","274","285","240","233","259","317","308","317","0.35"
"L","ps","1","2011","294","289","301","278","274","291","304","298","312","0.08"
"L","ps","1","2012","294","288","301","274","267","284","312","305","319","0.16"
"L","ps","1","2013","274","271","279","255","250","262","294","290","299","0.17"
"L","ps","1","2014","308","302","318","289","281","304","322","318","330","0.14"
"L","ps","1","2015","290","282","301","272","262","284","300","295","310","0.11"
"L","ps","1","2016","274","267","280","259","255","268","278","273","284","0.04"
"L","ps","1","2017","297","291","305","263","261","276","333","323","341","0.29"
