"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.09","0.31","1.8","-0.15","2.16"
"J","uss","2","first","-0.45","-0.64","-0.27","-0.75","-0.18"
"J","uss","2","last","0.63","0.47","0.79","0.39","0.89"
"J","uss","2","peak.20012016","5.98","0.46","10.47","-3.71","13.03"
"J","uss","2","first.20012016","0.79","0.6","0.99","0.5","1.09"
"J","uss","2","last.20012016","0.32","0.06","0.57","-0.02","0.68"
