"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"K","uss","2","peak","0.93","0.41","1.43","0.01","1.78"
"K","uss","2","first","-0.26","-0.54","0.05","-0.71","0.25"
"K","uss","2","last","0.32","0.14","0.48","0.02","0.63"
"K","uss","2","peak.20012016","1.31","-0.24","2.83","-1.43","3.91"
"K","uss","2","first.20012016","-0.13","-0.79","0.68","-1.22","1.26"
"K","uss","2","last.20012016","-0.7","-1.53","-0.25","-1.91","-0.03"
