"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"L","uss","2","peak","0.21","-0.04","0.48","-0.52","0.99"
"L","uss","2","first","-1.34","-1.53","-1.17","-1.83","-0.79"
"L","uss","2","last","0.89","0.74","1.04","0.51","1.33"
"L","uss","2","peak.20012016","-1.14","-2.16","-0.14","-4.02","1.76"
"L","uss","2","first.20012016","0.01","-0.31","0.33","-0.95","1.01"
"L","uss","2","last.20012016","0","-0.11","0.12","-0.38","0.33"
