"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.01","0.26","1.71","-0.19","2.18"
"J","uss","2","first","-0.59","-0.79","-0.38","-0.93","-0.24"
"J","uss","2","last","0.83","0.65","1.02","0.52","1.19"
"J","uss","2","peak.20012016","6.49","0.95","11.28","-4.05","14.9"
"J","uss","2","first.20012016","0.92","0.73","1.11","0.59","1.29"
"J","uss","2","last.20012016","0.32","0.04","0.6","-0.1","0.75"
