"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","155","202","51","1","148","271","217","366","0.36"
"J","uss","2","1979","197","131","325","11","1","106","346","285","366","0.42"
"J","uss","2","1980","160","122","217","7","1","51","257","224","280","0.41"
"J","uss","2","1981","168","141","334","109","91","124","359","328","366","0.43"
"J","uss","2","1982","164","151","179","91","1","138","256","203","326","0.32"
"J","uss","2","1983","194","175","212","95","1","165","268","223","366","0.27"
"J","uss","2","1984","213","164","272","158","124","228","272","196","303","0.2"
"J","uss","2","1985","228","193","260","84","1","196","271","245","301","0.26"
"J","uss","2","1986","184","51","252","73","1","161","257","228","278","0.29"
"J","uss","2","1987","189","165","221","91","1","147","321","253","366","0.35"
"J","uss","2","1988","201","128","346","3","1","1","363","336","366","0.64"
"J","uss","2","1989","186","101","299","13","1","78","320","272","366","0.5"
"J","uss","2","1990","139","64","183","26","1","71","266","256","275","0.56"
"J","uss","2","1991","174","59","263","63","1","161","266","201","366","0.4"
"J","uss","2","1992","288","254","325","225","1","285","328","291","366","0.21"
"J","uss","2","1993","247","17","360","1","1","1","364","366","366","0.73"
"J","uss","2","1994","167","70","350","17","1","64","365","366","366","0.69"
"J","uss","2","1995","199","18","354","1","1","1","366","366","366","0.86"
"J","uss","2","1996","124","32","335","4","1","23","361","308","366","0.68"
"J","uss","2","1997","49","9","93","1","1","1","363","341","366","0.78"
"J","uss","2","1998","276","85","344","34","15","53","362","348","366","0.8"
"J","uss","2","1999","245","37","345","3","1","4","365","353","366","0.87"
"J","uss","2","2000","110","83","140","41","1","63","345","288","366","0.61"
"J","uss","2","2001","95","19","201","2","1","6","329","315","343","0.8"
"J","uss","2","2002","163","129","199","8","1","37","350","323","366","0.77"
"J","uss","2","2003","144","96","195","20","1","37","360","347","366","0.83"
"J","uss","2","2004","180","133","220","26","1","57","350","333","366","0.8"
"J","uss","2","2005","206","125","274","45","21","70","363","351","366","0.82"
"J","uss","2","2006","209","155","261","4","1","9","333","323","343","0.75"
"J","uss","2","2007","250","158","291","31","1","54","341","334","347","0.79"
"J","uss","2","2008","145","99","185","26","2","52","366","366","366","0.79"
"J","uss","2","2009","227","190","254","23","1","51","359","334","366","0.72"
"J","uss","2","2010","209","187","235","1","1","1","365","366","366","0.81"
"J","uss","2","2011","217","183","261","1","1","1","366","366","366","0.85"
"J","uss","2","2012","186","170","202","10","1","46","357","339","366","0.65"
"J","uss","2","2013","238","135","277","2","1","1","364","366","366","0.51"
"J","uss","2","2014","214","192","237","2","1","1","364","351","366","0.67"
"J","uss","2","2015","216","195","241","1","1","1","354","325","366","0.77"
"J","uss","2","2016","243","215","281","2","1","4","361","347","366","0.7"
"J","uss","2","2017","139","47","302","14","1","26","359","348","366","0.6"
