"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"K","ps","1","peak","1.75","1.44","2.27","0.76","2.62"
"K","ps","1","first","1.38","0.92","2.21","-0.14","2.7"
"K","ps","1","last","2.82","2.32","3.66","1.3","4.14"
"K","ps","1","peak.20012016","1.59","0.35","3.75","-1.97","5.67"
"K","ps","1","first.20012016","1.97","0.88","3.97","-1.57","5.28"
"K","ps","1","last.20012016","1.21","0.68","2.07","0.08","2.85"
