"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","210","198","222","186","183","194","301","303","303","0.21"
"K","uss","2","1979","191","183","195","170","168","181","299","303","303","0.21"
"K","uss","2","1980","212","188","220","187","175","203","275","219","303","0.2"
"K","uss","2","1981","214","196","254","148","92","200","248","218","266","0.25"
"K","uss","2","1982","240","229","253","228","218","242","256","240","274","0.13"
"K","uss","2","1983","199","187","208","139","92","173","252","223","273","0.32"
"K","uss","2","1984","209","178","288","163","158","170","300","293","303","0.36"
"K","uss","2","1985","183","170","191","154","151","158","278","234","303","0.37"
"K","uss","2","1986","170","161","178","148","145","151","284","256","303","0.39"
"K","uss","2","1987","192","174","208","152","150","158","297","283","303","0.52"
"K","uss","2","1988","180","170","184","154","152","157","302","303","303","0.45"
"K","uss","2","1989","176","162","190","145","137","153","269","209","303","0.32"
"K","uss","2","1990","195","184","202","143","113","171","274","264","285","0.42"
"K","uss","2","1991","177","166","189","137","131","143","221","213","228","0.38"
"K","uss","2","1992","250","233","285","169","92","233","290","261","303","0.43"
"K","uss","2","1993","245","229","281","110","92","146","292","267","303","0.55"
"K","uss","2","1994","179","171","186","155","152","159","254","210","303","0.32"
"K","uss","2","1995","210","154","244","139","135","142","265","257","271","0.47"
"K","uss","2","1996","174","168","180","151","148","154","268","254","303","0.39"
"K","uss","2","1997","191","151","293","133","129","137","303","303","303","0.64"
"K","uss","2","1998","252","188","287","147","144","150","297","283","303","0.61"
"K","uss","2","1999","232","215","248","166","162","169","274","265","286","0.43"
"K","uss","2","2000","184","178","190","164","161","167","264","222","285","0.31"
"K","uss","2","2001","187","158","229","137","134","140","288","281","297","0.64"
"K","uss","2","2002","194","165","235","140","138","144","286","276","303","0.64"
"K","uss","2","2003","205","181","230","152","150","156","300","288","303","0.63"
"K","uss","2","2004","226","216","238","186","185","190","302","299","303","0.52"
"K","uss","2","2005","252","240","263","148","147","154","294","289","299","0.57"
"K","uss","2","2006","227","200","250","159","154","167","288","277","303","0.53"
"K","uss","2","2007","257","212","294","181","180","186","303","303","303","0.47"
"K","uss","2","2008","277","197","296","164","160","169","303","303","303","0.57"
"K","uss","2","2009","242","201","276","118","99","128","297","293","303","0.72"
"K","uss","2","2010","273","231","293","104","92","156","303","303","303","0.69"
"K","uss","2","2011","208","189","246","166","164","168","303","301","303","0.61"
"K","uss","2","2012","264","238","286","100","92","113","303","303","303","0.57"
"K","uss","2","2013","254","240","274","192","183","212","302","299","303","0.41"
"K","uss","2","2014","232","199","285","138","92","182","303","302","303","0.55"
"K","uss","2","2015","214","195","233","161","159","164","300","294","303","0.63"
"K","uss","2","2016","269","248","286","162","144","218","302","300","303","0.43"
"K","uss","2","2017","186","176","225","172","166","176","212","185","253","0.13"
