"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4",0.500112884053905,0.499242295624039,0.494496951707562,0.497164379631947,0.500441080794325,0.504380253696882,0.499415625718565,0.50281605385251,0.496410902137996,0.500834601366729,0.495097856159952,0.497625185873965,0.500799990391016,0.499353843298233,0.499541791805059,0.499252085614996,0.500104094431637,0.500343091734664,0.497992732543322,0.500400608928665,0.500025202101992,0.501438151894155,0.501860812027892,0.503354155254981,0.504325787773084,0.49959379228187,0.496901525934321,0.502233185495632,0.740120490886024,0.50282719185684,0.496884015744038,0.496981588839955,0.497797851341936,0.497442339402327,0.505268025392053,0.502023710471731,0.501945239161742,0.498358970271284,0.499089078248925,0.500125279238398
"5",0.503061328637796,0.500923996396736,0.499642545062711,0.499755825726424,0.495344142665274,0.496816173733155,0.500379391202513,0.499627545600118,0.500988548870408,0.498258651932469,0.498506845702981,0.496241020451337,0.500033155619966,0.506001535476471,0.50000790899123,0.502588298866896,0.497548565911286,0.498733619881359,0.497214561942651,0.671748647242398,0.504866109849694,0.503663210035321,0.496934246866774,0.49645078750714,0.24465763505657,0.201793212329982,0.332923439472872,0.502755352092785,0.503117668434221,0.49783482434136,0.335064186957818,0.330619071582956,0.665024149218941,0.498232507983431,0.495893564122985,0.503332843969448,0.335084532896222,0.249534443139336,0.74992896648501,0.500098599549831
"6",0.853095311199487,0.219933506499148,0.427735498948273,0.462314277546135,0.422491858965685,0.276822615756377,0.475070533153888,0.498214303156882,0.328218949193582,0.328845910471819,0.461541457298087,0.32057864441807,0.42351426600968,0.245361458983542,0.15135001953882,0.108449748915105,0.725170249500968,0.493427705672806,0.140795485422389,0.667511499103244,0.535439863191572,0.575059239714474,0.759944894651073,0.53678283716438,0.609459641576179,0.363915059179385,0.64077588948137,0.589475031413002,0.358593867875871,0.565826800691636,0.711055628776798,0.23016001692679,0.462325703164499,0.617790881722346,0.268184680791957,0.567166790206457,0.259774437932458,0.212827899506314,0.266981226636693,0.281175448914289
"7",0.91517160024053,0.762474968744112,0.710133173571679,0.845562672810405,0.441560117056325,0.725422332319949,0.785882102055545,0.747141444788709,0.837906010731465,0.564236749348652,0.525646525221461,0.436848265768599,0.199908978975127,0.102375744024167,0.0936425394950472,0.11041920583575,0.528510886953457,0.371986598664132,0.552735272243076,0.46590264987371,0.663913202984308,0.491415311493093,0.563539033019094,0.630528441485819,0.58048012518554,0.528861070830653,0.674666711642205,0.581717072626491,0.544604076072947,0.512153493782971,0.617106598646376,0.60733900160948,0.5537404087612,0.597393827113604,0.397284348266732,0.710695774871773,0.388715017283088,0.311991654724058,0.401178693346448,0.639401234883091
"13",0.500434434593196,0.49808374667083,0.501651655447171,0.500817148552078,0.501582087253335,0.497507550104491,0.500661499376773,0.502089080112749,0.499674227961147,0.501537131386935,0.501550145122522,0.498959778551162,0.499055888722151,0.5062952651185,0.499447472580907,0.502453014938289,0.499910024449198,0.500069564002537,0.501133644049748,0.500112936487999,0.500708330858217,0.496853633489547,0.493771891491975,0.503667683797551,0.502149401462956,0.501920395895144,0.501163067499835,0.507375749949833,0.500944057282636,0.499286161853574,0.498487244618907,0.43888015398446,0.505141842700714,0.498307187702804,0.501746217115123,0.503766991841437,0.499310569574945,0.500388178049938,0.504237947372533,0.499809613032345
"14",0.501388882040451,0.441317429007497,0.501702621471342,0.446082232976401,0.499280708319393,0.480740812186413,0.470449224727843,0.329988883055769,0.454626611062087,0.494677211001374,0.462068789238621,0.490262109737186,0.294144836160609,0.47433444815104,0.354434370467439,0.499100196872673,0.641285276652675,0.498267373381481,0.665129889424546,0.492575484094189,0.668145111076101,0.501225552006608,0.503217780161528,0.749214702131852,0.274613902275668,0.333958953306001,0.501458360777872,0.501324733004133,0.186421331803286,0.507164692809802,0.232686072931208,0.439986459800426,0.320360449961871,0.91435432820533,0.209001763675832,0.397643149081279,0.227072382987045,0.140546621062173,0.164023605847258,0.763068036279311
"15",0.953999926594518,0.833370824729107,0.826588603045882,0.877864504792783,0.56901911385064,0.782799144712938,0.852564389520001,0.843303709245973,0.623103416838322,0.350862847343379,0.379072076021142,0.243370992237575,0.114733159853387,0.158422959277247,0.147361714456556,0.170100124950494,0.151918802368559,0.580939218358877,0.49278428993227,0.475016103422759,0.548598198273286,0.398198382011489,0.301858341242289,0.445203023198979,0.297973504368333,0.16600168800312,0.409735743662008,0.257479911296964,0.473815237361159,0.390802896821647,0.523069367983236,0.572984595478935,0.467218606545783,0.373374949378025,0.299152444344476,0.412403505102013,0.223034949757799,0.27605538203354,0.202486431003004,0.655951228575184
"16",0.832964023991384,0.751583100565498,0.664504520171245,0.746966505796099,0.317875495970792,0.723612274950463,0.470478126719758,0.55566759272599,0.828145733114712,0.882519187081999,0.807593528796565,0.698383472631239,0.692243559933343,0.116221193172991,0.343936014822807,0.349485099107371,0.848139904606855,0.66905300282509,0.603228425978404,0.497637560946625,0.80752008997567,0.655223828693301,0.737846637056902,0.80069766387239,0.705486270624222,0.534711448724139,0.752810072142447,0.59645802916817,0.632040928969453,0.66473311326216,0.76146394081197,0.573024336150851,0.590534822794607,0.610811854529745,0.479964207206486,0.692876653737075,0.447210073484562,0.290643569660566,0.425838931432443,0.726482978680514
"17",0.483222001717327,0.501078424070468,0.503838911156812,0.330507572952021,0.458900519886485,0.336895884708819,0.495367732176596,0.497567019404373,0.769189546231052,0.643134441678084,0.645236259677823,0.846231370754221,0.692409182128375,0.348864466453834,0.375498203707345,0.235317703509539,0.767862379297316,0.553852580050283,0.685704550678454,0.559830715104143,0.819624635392904,0.629127717128754,0.862133935558997,0.781840315032241,0.765024755442214,0.710471485769833,0.653361032860212,0.700841780526657,0.59906975372323,0.745096554395136,0.742073425996408,0.669746561269153,0.763422540652649,0.814392559428845,0.559749477439365,0.64199953536256,0.288502425785521,0.402571152142996,0.575336190853925,0.79422330435755
"18",0.857877268929487,0.74530514536167,0.66777403009597,0.831599579206948,0.499668262289125,0.632010337436242,0.63735294935195,0.50137451334847,0.734046120302554,0.703045002844578,0.295588364496854,0.414457031909083,0.183416694399282,0.502334630086262,0.228037317970073,0.496463349723247,0.496755020226478,0.279914052734257,0.322823677541817,0.153040488077998,0.329311726320033,0.428539205478103,0.354185703362531,0.34342778715253,0.333153700566515,0.344822603011176,0.394735905286495,0.324962937679667,0.445766657197052,0.354203916352711,0.614111176564362,0.446006313834664,0.567904762293845,0.243158663980382,0.159931724624099,0.499778923286137,0.117414123547482,0.233853703619678,0.208591768503747,0.861025984294784
