"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.09","0.31","1.8","-0.15","2.16"
"J","uss","2","first","-0.74","-1.02","-0.47","-1.17","-0.31"
"J","uss","2","last","1.12","0.82","1.45","0.69","1.64"
"J","uss","2","peak.20012016","5.98","0.46","10.47","-3.71","13.03"
"J","uss","2","first.20012016","1.11","0.83","1.37","0.71","2.15"
"J","uss","2","last.20012016","0.48","0.15","0.79","-0.04","0.97"
