"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","ps","1","peak","1.17","0.91","1.47","0.33","1.93"
"J","ps","1","first","0.53","0.06","1","-0.81","1.82"
"J","ps","1","last","0.95","0.49","1.4","-0.32","2.27"
"J","ps","1","peak.20012016","0.45","-0.67","1.55","-2.81","4.09"
"J","ps","1","first.20012016","2.44","1.37","3.45","-0.59","5.51"
"J","ps","1","last.20012016","-1.23","-2.22","-0.28","-3.6","1.09"
