"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","211","198","221","182","182","190","302","303","303","0.2"
"K","uss","2","1979","190","184","193","166","166","177","301","303","303","0.21"
"K","uss","2","1980","213","189","219","180","173","187","284","228","303","0.19"
"K","uss","2","1981","215","199","253","129","92","187","260","253","269","0.25"
"K","uss","2","1982","240","230","251","217","179","233","260","247","271","0.13"
"K","uss","2","1983","199","188","208","133","92","168","265","244","277","0.32"
"K","uss","2","1984","211","179","286","160","156","167","301","297","303","0.36"
"K","uss","2","1985","181","171","189","152","149","156","282","242","303","0.37"
"K","uss","2","1986","170","161","175","146","143","149","290","266","303","0.39"
"K","uss","2","1987","191","175","204","150","148","155","298","287","303","0.52"
"K","uss","2","1988","179","171","183","153","151","155","303","303","303","0.46"
"K","uss","2","1989","175","162","183","141","131","149","282","269","303","0.33"
"K","uss","2","1990","195","184","199","130","111","167","277","269","285","0.41"
"K","uss","2","1991","179","168","189","128","92","141","240","216","303","0.51"
"K","uss","2","1992","249","230","281","154","120","219","291","266","303","0.44"
"K","uss","2","1993","249","235","282","104","92","116","294","270","303","0.56"
"K","uss","2","1994","180","172","186","153","150","156","267","239","303","0.32"
"K","uss","2","1995","209","155","243","137","134","140","267","261","272","0.47"
"K","uss","2","1996","173","168","179","149","147","152","273","261","303","0.39"
"K","uss","2","1997","190","151","291","132","129","136","303","303","303","0.64"
"K","uss","2","1998","251","193","282","145","143","148","297","285","303","0.61"
"K","uss","2","1999","231","216","247","163","160","167","275","268","285","0.43"
"K","uss","2","2000","184","179","189","163","160","165","275","266","287","0.3"
"K","uss","2","2001","187","159","226","135","132","138","294","286","303","0.65"
"K","uss","2","2002","192","165","233","136","135","142","291","280","303","0.64"
"K","uss","2","2003","203","183","223","150","148","154","302","299","303","0.64"
"K","uss","2","2004","225","216","234","187","185","189","302","303","303","0.51"
"K","uss","2","2005","252","242","262","144","145","152","295","291","301","0.57"
"K","uss","2","2006","227","203","246","156","151","166","291","280","303","0.52"
"K","uss","2","2007","257","213","293","181","180","187","303","303","303","0.45"
"K","uss","2","2008","276","266","296","161","157","166","303","303","303","0.57"
"K","uss","2","2009","243","205","275","116","101","125","299","294","303","0.72"
"K","uss","2","2010","273","247","291","103","92","153","303","303","303","0.69"
"K","uss","2","2011","208","189","244","165","163","167","303","303","303","0.61"
"K","uss","2","2012","265","246","284","95","92","103","303","303","303","0.57"
"K","uss","2","2013","254","243","268","182","173","192","302","303","303","0.43"
"K","uss","2","2014","232","200","283","128","92","180","303","303","303","0.55"
"K","uss","2","2015","214","198","230","160","158","162","302","299","303","0.64"
"K","uss","2","2016","271","254","286","150","141","155","303","302","303","0.44"
"K","uss","2","2017","185","177","185","169","165","173","229","190","257","0.13"
