"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","206","219","202","190","209","233","217","234","0.06"
"J","ps","1","1979","270","241","300","258","183","351","285","200","366","0.01"
"J","ps","1","1980","275","239","309","260","183","360","281","192","366","0.01"
"J","ps","1","1981","241","225","255","231","210","245","255","233","275","0.03"
"J","ps","1","1982","288","270","309","259","244","273","319","305","333","0.16"
"J","ps","1","1983","271","236","305","280","183","351","323","235","366","0.03"
"J","ps","1","1984","272","240","307","253","183","345","309","244","366","0.07"
"J","ps","1","1985","208","189","231","183","183","183","251","209","301","0.27"
"J","ps","1","1986","267","237","295","217","183","271","257","197","314","0.04"
"J","ps","1","1987","337","325","352","298","264","330","364","361","366","0.26"
"J","ps","1","1988","323","299","350","269","213","300","362","352","366","0.43"
"J","ps","1","1989","280","267","295","254","243","266","307","292","323","0.18"
"J","ps","1","1990","245","210","269","202","183","245","274","258","289","0.26"
"J","ps","1","1991","270","256","284","245","221","267","294","280","308","0.17"
"J","ps","1","1992","299","278","317","259","221","289","337","313","366","0.33"
"J","ps","1","1993","335","330","360","244","183","336","366","366","366","0.33"
"J","ps","1","1994","322","286","357","220","183","291","366","366","366","0.66"
"J","ps","1","1995","305","236","351","193","183","225","366","366","366","0.92"
"J","ps","1","1996","270","227","308","210","183","264","321","260","366","0.41"
"J","ps","1","1997","221","193","249","184","183","183","366","366","366","0.77"
"J","ps","1","1998","315","285","350","220","183","268","365","366","366","0.75"
"J","ps","1","1999","296","252","335","211","183","267","362","350","366","0.76"
"J","ps","1","2000","273","226","308","204","183","251","356","346","366","0.71"
"J","ps","1","2001","277","216","316","203","183","249","351","334","366","0.69"
"J","ps","1","2002","259","212","290","199","183","239","356","338","366","0.68"
"J","ps","1","2003","314","297","330","258","244","276","362","355","366","0.47"
"J","ps","1","2004","277","231","337","218","183","253","362","358","366","0.51"
"J","ps","1","2005","335","322","354","250","183","288","366","366","366","0.45"
"J","ps","1","2006","296","283","309","266","255","279","327","317","337","0.22"
"J","ps","1","2007","298","289","308","253","243","265","339","333","344","0.42"
"J","ps","1","2008","318","274","356","226","183","271","366","366","366","0.57"
"J","ps","1","2009","297","195","345","188","183","183","364","361","366","0.35"
"J","ps","1","2010","286","264","327","223","183","257","357","335","366","0.56"
"J","ps","1","2011","305","250","346","237","201","266","365","362","366","0.55"
"J","ps","1","2012","320","313","326","282","275","290","347","343","352","0.24"
"J","ps","1","2013","289","276","299","251","236","269","366","366","366","0.31"
"J","ps","1","2014","318","309","333","270","232","294","363","356","366","0.29"
"J","ps","1","2015","277","200","319","197","183","221","339","320","366","0.25"
"J","ps","1","2016","296","289","303","265","260","273","346","335","358","0.29"
"J","ps","1","2017","284","276","293","250","242","261","352","344","366","0.3"
