"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","211","204","221","186","186","194","302","303","303","0.2"
"K","uss","2","1979","190","186","193","170","172","180","300","303","303","0.21"
"K","uss","2","1980","213","206","219","188","179","202","274","227","303","0.19"
"K","uss","2","1981","215","204","253","148","92","199","249","233","266","0.25"
"K","uss","2","1982","240","235","251","227","223","239","255","247","266","0.13"
"K","uss","2","1983","199","194","208","140","92","172","253","229","272","0.32"
"K","uss","2","1984","211","181","286","163","162","169","300","302","303","0.36"
"K","uss","2","1985","181","174","189","154","153","158","275","241","303","0.37"
"K","uss","2","1986","170","163","175","147","147","151","285","268","303","0.39"
"K","uss","2","1987","191","178","204","153","152","157","296","290","303","0.52"
"K","uss","2","1988","179","173","183","154","153","157","302","303","303","0.46"
"K","uss","2","1989","175","164","183","146","143","152","271","267","303","0.33"
"K","uss","2","1990","195","186","199","142","119","170","274","269","282","0.41"
"K","uss","2","1991","179","172","189","128","128","142","239","217","303","0.51"
"K","uss","2","1992","249","240","281","168","137","230","289","275","303","0.44"
"K","uss","2","1993","249","242","282","111","92","123","293","280","303","0.56"
"K","uss","2","1994","180","175","186","155","154","158","254","227","303","0.32"
"K","uss","2","1995","209","158","243","139","137","142","265","262","270","0.47"
"K","uss","2","1996","173","170","179","151","150","154","268","259","303","0.39"
"K","uss","2","1997","190","153","291","134","132","137","303","303","303","0.64"
"K","uss","2","1998","251","252","282","147","146","150","297","289","303","0.61"
"K","uss","2","1999","231","223","247","166","164","169","273","268","282","0.43"
"K","uss","2","2000","184","180","189","164","163","167","264","260","283","0.3"
"K","uss","2","2001","187","162","226","137","135","139","292","286","303","0.65"
"K","uss","2","2002","192","168","233","140","140","144","288","280","303","0.64"
"K","uss","2","2003","203","189","223","152","152","155","301","303","303","0.64"
"K","uss","2","2004","225","219","234","188","187","190","302","303","303","0.51"
"K","uss","2","2005","252","246","262","147","149","154","294","291","299","0.57"
"K","uss","2","2006","227","218","246","162","162","170","288","279","303","0.52"
"K","uss","2","2007","257","218","293","184","184","189","303","303","303","0.45"
"K","uss","2","2008","276","278","296","164","162","168","303","303","303","0.57"
"K","uss","2","2009","243","218","275","118","115","127","297","294","303","0.72"
"K","uss","2","2010","273","270","291","106","92","155","303","303","303","0.69"
"K","uss","2","2011","208","192","244","166","165","168","302","303","303","0.61"
"K","uss","2","2012","265","256","284","99","92","111","303","303","303","0.57"
"K","uss","2","2013","254","246","268","192","187","212","302","303","303","0.43"
"K","uss","2","2014","232","202","283","140","92","182","303","303","303","0.55"
"K","uss","2","2015","214","203","230","161","160","163","301","301","303","0.64"
"K","uss","2","2016","271","262","286","161","148","217","302","303","303","0.44"
"K","uss","2","2017","185","178","185","172","169","175","212","189","252","0.13"
