"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","200","223","225","183","358","238","196","366","0.06"
"J","ps","1","1979","275","223","329","295","183","364","312","186","366","0.01"
"J","ps","1","1980","267","218","314","215","183","361","252","185","366","0.02"
"J","ps","1","1981","240","216","267","258","183","361","279","187","366","0.03"
"J","ps","1","1982","288","262","318","270","247","304","303","275","329","0.16"
"J","ps","1","1983","275","220","328","300","183","364","331","186","366","0.02"
"J","ps","1","1984","270","220","326","253","183","359","309","191","366","0.07"
"J","ps","1","1985","209","187","248","183","183","183","242","203","366","0.25"
"J","ps","1","1986","272","218","320","221","183","347","267","189","366","0.05"
"J","ps","1","1987","337","317","359","296","183","342","363","349","366","0.28"
"J","ps","1","1988","322","288","357","275","183","313","361","326","366","0.43"
"J","ps","1","1989","280","263","301","263","245","279","297","279","321","0.18"
"J","ps","1","1990","246","199","278","195","183","247","267","235","366","0.27"
"J","ps","1","1991","270","251","289","248","219","275","289","271","307","0.17"
"J","ps","1","1992","298","268","330","264","183","301","331","302","366","0.33"
"J","ps","1","1993","326","194","364","248","183","352","365","366","366","0.32"
"J","ps","1","1994","318","215","361","227","183","309","366","366","366","0.64"
"J","ps","1","1995","308","202","360","196","183","252","366","366","366","0.91"
"J","ps","1","1996","270","205","328","210","183","297","322","224","366","0.42"
"J","ps","1","1997","218","186","266","184","183","183","365","366","366","0.77"
"J","ps","1","1998","313","239","357","225","183","281","365","354","366","0.73"
"J","ps","1","1999","295","213","351","214","183","292","361","341","366","0.76"
"J","ps","1","2000","272","202","315","207","183","271","345","328","366","0.72"
"J","ps","1","2001","277","202","321","218","183","294","330","277","366","0.56"
"J","ps","1","2002","259","196","308","200","183","254","335","303","366","0.69"
"J","ps","1","2003","314","289","346","264","214","288","358","344","366","0.48"
"J","ps","1","2004","275","200","345","221","183","278","341","290","366","0.55"
"J","ps","1","2005","334","312","358","267","183","307","364","354","366","0.44"
"J","ps","1","2006","296","279","315","274","256","295","318","296","334","0.22"
"J","ps","1","2007","298","285","312","257","242","274","335","328","342","0.43"
"J","ps","1","2008","319","223","360","229","183","323","366","366","366","0.64"
"J","ps","1","2009","303","191","356","198","183","319","350","224","366","0.35"
"J","ps","1","2010","286","222","347","228","183","272","351","316","366","0.57"
"J","ps","1","2011","306","239","355","249","198","293","363","348","366","0.55"
"J","ps","1","2012","319","310","329","294","284","307","340","333","346","0.24"
"J","ps","1","2013","292","269","355","272","183","349","364","365","366","0.31"
"J","ps","1","2014","319","271","346","284","183","316","355","332","366","0.31"
"J","ps","1","2015","281","193","342","206","183","311","265","192","366","0.24"
"J","ps","1","2016","296","286","306","273","264","283","326","311","343","0.28"
"J","ps","1","2017","285","272","301","261","231","277","320","294","353","0.3"
