"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4",0.497870368191489,0.497651249274668,0.500105562855337,0.498037047253335,0.499343758251848,0.502188024600306,0.504843814143112,0.503292234907364,0.504274758563556,0.499588726512365,0.493172204568526,0.501681948379582,0.501321245646625,0.503054075980487,0.497106208134901,0.500514564325608,0.497346964790304,0.502403994692607,0.500214553465083,0.500173616310064,0.50072892631965,0.503776805022887,0.498121336789836,0.498110859732837,0.501751801771763,0.500539476452293,0.499094972439373,0.498098399240449,0.250683793312698,0.505147008561855,0.508232983817098,0.50147384734571,0.504366904222692,0.500589850801371,0.495503683412513,0.501487219508569,0.504928181308641,0.50469718048951,0.49966445933051,0.495071191371638
"5",0.502954550256927,0.503365702345616,0.501253512006006,0.493777143725126,0.497550712793467,0.503884319174884,0.501439448957185,0.499286503962888,0.499282297669026,0.502481956781723,0.500902303249952,0.507305798909402,0.499016035873947,0.496476363210878,0.498654357621033,0.50306304750827,0.501293058229609,0.500564821875161,0.494662853774366,0.749281212499745,0.50170982546912,0.500050349509427,0.50030547729752,0.49898880426759,0.332007125749768,0.198715596354086,0.328686224273682,0.502338210838908,0.495820889448016,0.498675198664088,0.333332628670461,0.325365655162515,0.500544308483536,0.499135726792536,0.500326289013329,0.49958895801964,0.333508065028314,0.25147574369717,0.797703036724568,0.675670376482115
"6",0.647439489714257,0.409853981881875,0.261621606487691,0.522887870536771,0.32160705138131,0.579800643539479,0.334275456099287,0.494899160694092,0.336600704327177,0.748307675749248,0.322812729917832,0.736532917334162,0.397002746463119,0.18382210748614,0.241582605773352,0.206946397417874,0.19490708914012,0.664360529614616,0.598282212638698,0.212989482181042,0.502099902335624,0.487140490527839,0.269329499663571,0.632282079321559,0.538345498865751,0.331288790042864,0.404418014413965,0.491347634971626,0.627734478201523,0.789909392608108,0.678648649160797,0.328250169518804,0.61459142219631,0.88465462139907,0.504347791940605,0.678883910765019,0.334527801681381,0.381984873811084,0.257031644526959,0.627681519132754
"7",0.886310263035312,0.740736809226133,0.816501112767045,0.813051709360416,0.848254795465239,0.747988734660477,0.777393978061872,0.626749030797761,0.833450911342378,0.697908736559417,0.590736642971107,0.671273759766127,0.388581674068502,0.0934117129758128,0.0803765366516739,0.146734717059091,0.529839562514082,0.391907825840513,0.583592674451436,0.347167326298623,0.558372958568406,0.646846581095506,0.506233396812292,0.574308052074502,0.52746457477487,0.605449545495715,0.634483516678074,0.591031869358139,0.591894079270811,0.720615728919181,0.741874719385699,0.586651597723313,0.614972616081614,0.855174018066144,0.82636944705926,0.651099688647883,0.64044997221568,0.586932678657243,0.622812938769833,0.727646684881278
"13",0.496502389834322,0.495368789561664,0.501104517906628,0.497926959742445,0.497370443035007,0.499188605919851,0.503341536822082,0.500712647493517,0.499438548709653,0.499183945069095,0.50106739539889,0.500734700421185,0.501945410520131,0.493695513746924,0.49679084502067,0.501063661284413,0.499006504879672,0.496278964012355,0.500056002111255,0.502606548913213,0.496862723491863,0.498189746021565,0.503237575894675,0.500944185559358,0.499832223040921,0.494661191918562,0.495786070280044,0.496870098033502,0.50744367160423,0.497806871158469,0.500835870530571,0.428509621660609,0.502517831536699,0.495380085384874,0.500653418681006,0.50365040695084,0.50259301382808,0.501359327677165,0.502646547887585,0.500097523080113
"14",0.503914474813554,0.444359991925434,0.501905785702044,0.438208312032881,0.501109961077137,0.489615409774441,0.498941581650674,0.500927759435424,0.473313545424114,0.321023782688742,0.124544132248028,0.482242228501415,0.313265338697979,0.214221509638614,0.389537377415462,0.502023440850414,0.314548192129473,0.499961195359194,0.326953715108492,0.33107586904191,0.327496264481972,0.563481303609481,0.498299066290372,0.748674300944039,0.300409776980079,0.600612130353589,0.501755206947651,0.715722841937844,0.42883249055533,0.504131411192635,0.139972306770849,0.243674907907984,0.212176450194284,0.799385286899677,0.179543501495333,0.501042217092492,0.194240688306998,0.527774579641756,0.337129185630743,0.889567204409747
"15",0.913876637210989,0.790437873930965,0.632588533883957,0.892152825869885,0.76182833426194,0.855198753854061,0.735676694146466,0.667438144671311,0.766140347974306,0.8690389101604,0.905175279874866,0.936208856414676,0.730062627334718,0.0363344777664972,0.200656983301529,0.449696340421585,0.763834549391329,0.591326578516186,0.632646232452178,0.571243701305431,0.67039422205445,0.77908792907988,0.622056295594022,0.572959651904266,0.544176927542975,0.441501630691509,0.689397424608663,0.633921196170948,0.722850593890107,0.749530299116414,0.796264288691568,0.635882116630054,0.723792376712398,0.852957038667443,0.764836076967373,0.415062895451454,0.70209253324883,0.611462961616621,0.617156711081214,0.841525338579066
"16",0.79451320210446,0.600504658758519,0.861532348725059,0.53280219484533,0.707023168005329,0.638070922196786,0.899177741041012,0.597046622862314,0.538800261966033,0.358344067855077,0.461954343043594,0.286684654559169,0.186206123616594,0.0846594971859879,0.156106339027794,0.220029659480051,0.651669977101968,0.119986199214956,0.576557761079035,0.218093592158805,0.39804261054301,0.405977565802796,0.491141166521238,0.465760098183489,0.410518232637668,0.472539692568374,0.499909512113127,0.575068828020181,0.534276767562982,0.682574915537442,0.846596121503321,0.573692752734008,0.648157363315079,0.854071328946669,0.748343093726784,0.753004411268827,0.484108037774178,0.527545883452227,0.519399680722105,0.810056884049532
"17",0.369819762149951,0.498264602015305,0.666774422445884,0.502429341635957,0.435053844712584,0.334619640600673,0.500702703540833,0.500288552506012,0.194000433491366,0.115826129729266,0.041747108192938,0.061068454716804,0.189554366891536,0.211567911004279,0.138067079494653,0.299202387141711,0.48104620792704,0.175886315253712,0.310855808818912,0.668167497397907,0.40211693227509,0.240840326562858,0.181716574802172,0.214734384782004,0.166405622320365,0.25528889108851,0.230206388812914,0.191754713693318,0.333360729578019,0.269041050982808,0.577052214095613,0.361874770857466,0.255416385973826,0.523208073622183,0.467280722681148,0.328959306512181,0.383485179494434,0.345134376690532,0.524421807334487,0.497270264542495
"18",0.858706202384905,0.49967218413296,0.499266959148189,0.829813800289103,0.503528034759447,0.62383286663707,0.434569658517887,0.875545343366814,0.460298827213916,0.791309859000845,0.204331614399692,0.421123312530996,0.157559810490435,0.503391203904243,0.653870881144027,0.501694593977551,0.416517902267241,0.205213174643043,0.65959290919081,0.188961018214092,0.499681855714085,0.648101161864174,0.532918873504062,0.788509023673398,0.643443255085884,0.779438882159959,0.760812271749077,0.755626584985312,0.572333631875143,0.667448160767491,0.768154490710577,0.635176590998358,0.777530616241618,0.741081888958967,0.529855261927691,0.677532042950967,0.766256428631008,0.567399172681419,0.662622453175425,0.794655619586071
