"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","ps","1","peak","1.17","0.71","1.61","0.33","1.93"
"J","ps","1","first","0.24","-0.32","0.79","-0.78","1.15"
"J","ps","1","last","1.88","1.36","2.4","0.94","2.76"
"J","ps","1","peak.20012016","0.45","-1.41","2.38","-2.81","4.09"
"J","ps","1","first.20012016","1.82","0.33","3.21","-0.84","4.24"
"J","ps","1","last.20012016","-0.21","-0.8","0.4","-1.22","0.85"
