"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","210","224","233","203","351","247","215","366","0.04"
"K","ps","1","1979","272","235","309","272","183","363","291","192","366","0.01"
"K","ps","1","1980","274","238","314","256","183","361","281","188","366","0.01"
"K","ps","1","1981","219","194","243","196","183","213","266","194","366","0.13"
"K","ps","1","1982","280","263","298","262","248","278","298","275","317","0.15"
"K","ps","1","1983","276","240","311","280","183","358","321","206","366","0.03"
"K","ps","1","1984","273","237","311","266","183","354","307","200","366","0.05"
"K","ps","1","1985","218","191","264","184","183","183","259","202","366","0.23"
"K","ps","1","1986","273","237","306","221","183","302","259","193","366","0.04"
"K","ps","1","1987","272","236","307","235","183","319","279","218","366","0.04"
"K","ps","1","1988","281","238","326","268","183","341","336","246","366","0.14"
"K","ps","1","1989","268","261","275","253","243","266","282","277","287","0.13"
"K","ps","1","1990","248","212","273","204","183","253","281","258","311","0.32"
"K","ps","1","1991","271","257","283","249","225","268","292","280","306","0.2"
"K","ps","1","1992","272","236","310","236","183","336","282","192","366","0.05"
"K","ps","1","1993","271","229","314","208","183","284","266","198","366","0.1"
"K","ps","1","1994","269","221","308","199","183","257","249","203","303","0.1"
"K","ps","1","1995","274","226","316","201","183","280","249","199","335","0.09"
"K","ps","1","1996","273","222","322","212","183","277","325","250","366","0.44"
"K","ps","1","1997","302","206","356","232","183","333","364","366","366","0.5"
"K","ps","1","1998","292","258","316","234","183","273","343","330","366","0.57"
"K","ps","1","1999","295","231","342","214","183","277","359","341","366","0.75"
"K","ps","1","2000","283","202","347","202","183","259","365","366","366","0.76"
"K","ps","1","2001","269","202","331","200","183","250","351","323","366","0.72"
"K","ps","1","2002","304","271","331","264","183","308","335","321","347","0.29"
"K","ps","1","2003","312","295","328","263","246","282","356","351","361","0.47"
"K","ps","1","2004","281","212","342","208","183","256","366","366","366","0.78"
"K","ps","1","2005","291","236","332","242","183","324","301","252","366","0.19"
"K","ps","1","2006","344","329","358","296","274","315","366","366","366","0.36"
"K","ps","1","2007","342","350","360","275","183","341","366","366","366","0.26"
"K","ps","1","2008","278","260","296","243","183","276","325","295","355","0.34"
"K","ps","1","2009","328","300","343","297","273","327","349","342","366","0.2"
"K","ps","1","2010","286","254","345","227","183","264","357","329","366","0.55"
"K","ps","1","2011","292","235","352","238","199","272","364","357","366","0.55"
"K","ps","1","2012","332","320","347","285","234","311","365","362","366","0.33"
"K","ps","1","2013","293","277","303","265","249","289","365","366","366","0.28"
"K","ps","1","2014","327","317","340","282","238","310","353","347","361","0.3"
"K","ps","1","2015","292","199","355","215","183","306","363","366","366","0.29"
"K","ps","1","2016","294","288","301","269","265","278","365","366","366","0.28"
"K","ps","1","2017","335","319","349","289","183","314","364","359","366","0.27"
