"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","0.35","-0.81","1.61","-1.05","1.81"
"J","uss","2","first","-1.62","-2.25","-0.97","-2.38","-0.86"
"J","uss","2","last","1.75","1.25","2.28","1.16","2.36"
"J","uss","2","peak.20012016","2.78","-1.67","7.92","-2.34","8.7"
"J","uss","2","first.20012016","-0.77","-1.37","-0.23","-1.5","-0.14"
"J","uss","2","last.20012016","1.01","0.45","1.56","0.35","1.66"
