"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","172","187","116","92","134","298","303","303","0.47"
"J","uss","2","1979","149","107","147","93","92","92","303","303","303","0.67"
"J","uss","2","1980","158","144","162","103","92","111","272","260","285","0.53"
"J","uss","2","1981","156","148","162","102","92","110","291","283","303","0.59"
"J","uss","2","1982","163","158","167","123","119","133","242","229","251","0.4"
"J","uss","2","1983","198","192","204","130","107","153","252","233","269","0.4"
"J","uss","2","1984","214","178","260","160","156","165","286","279","303","0.32"
"J","uss","2","1985","222","216","249","108","92","113","289","274","303","0.5"
"J","uss","2","1986","210","167","248","135","128","143","263","258","268","0.35"
"J","uss","2","1987","188","169","203","137","134","141","275","267","282","0.47"
"J","uss","2","1988","143","130","148","96","92","99","299","303","303","0.65"
"J","uss","2","1989","159","123","219","97","92","101","264","257","269","0.55"
"J","uss","2","1990","119","106","128","92","92","92","268","263","271","0.74"
"J","uss","2","1991","176","169","187","123","110","137","226","220","230","0.45"
"J","uss","2","1992","267","255","281","207","210","234","299","303","303","0.36"
"J","uss","2","1993","264","253","291","93","92","92","302","303","303","0.73"
"J","uss","2","1994","134","127","136","98","92","103","289","276","303","0.62"
"J","uss","2","1995","151","109","140","92","92","92","301","303","303","0.75"
"J","uss","2","1996","115","106","123","92","92","92","272","262","274","0.64"
"J","uss","2","1997","110","103","117","92","92","92","303","303","303","0.7"
"J","uss","2","1998","238","238","273","92","92","92","301","303","303","0.88"
"J","uss","2","1999","179","135","233","98","94","101","278","272","282","0.79"
"J","uss","2","2000","116","104","124","92","92","92","291","284","303","0.72"
"J","uss","2","2001","116","104","123","92","92","92","293","286","303","0.86"
"J","uss","2","2002","126","109","137","92","92","92","295","289","303","0.91"
"J","uss","2","2003","131","110","141","92","92","92","303","303","303","0.93"
"J","uss","2","2004","144","119","163","92","92","92","302","303","303","0.98"
"J","uss","2","2005","224","116","293","92","92","92","303","303","303","0.99"
"J","uss","2","2006","184","140","239","95","92","96","302","301","303","0.96"
"J","uss","2","2007","241","214","283","92","92","92","303","303","303","0.97"
"J","uss","2","2008","121","105","131","92","92","92","291","288","293","0.9"
"J","uss","2","2009","226","231","254","94","92","92","294","292","296","0.84"
"J","uss","2","2010","201","192","210","120","115","130","302","303","303","0.79"
"J","uss","2","2011","213","193","231","102","92","110","303","303","303","0.85"
"J","uss","2","2012","186","179","192","104","93","111","302","303","303","0.79"
"J","uss","2","2013","238","240","280","114","107","121","303","303","303","0.62"
"J","uss","2","2014","246","220","272","133","129","138","303","303","303","0.79"
"J","uss","2","2015","216","206","225","92","92","92","301","300","303","0.87"
"J","uss","2","2016","234","219","247","93","92","92","302","303","303","0.73"
"J","uss","2","2017","261","286","292","93","92","92","303","303","303","0.64"
