"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.09","0.07","2.01","-0.15","2.16"
"J","uss","2","first","-0.58","-0.88","-0.29","-0.92","-0.23"
"J","uss","2","last","0.83","0.56","1.12","0.52","1.2"
"J","uss","2","peak.20012016","5.98","-1.69","11.75","-3.71","13.03"
"J","uss","2","first.20012016","0.93","0.65","1.22","0.59","1.3"
"J","uss","2","last.20012016","0.41","0.04","0.75","-0.03","0.81"
