"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","211","204","221","182","183","190","302","303","303","0.2"
"K","uss","2","1979","190","186","193","166","169","177","301","303","303","0.21"
"K","uss","2","1980","213","206","219","180","175","187","284","278","303","0.19"
"K","uss","2","1981","215","204","253","129","92","187","260","258","269","0.25"
"K","uss","2","1982","240","235","251","217","216","233","260","252","271","0.13"
"K","uss","2","1983","199","194","208","133","92","168","265","260","277","0.32"
"K","uss","2","1984","211","181","286","160","159","167","301","303","303","0.36"
"K","uss","2","1985","181","174","189","152","151","156","282","252","303","0.37"
"K","uss","2","1986","170","163","175","146","145","149","290","277","303","0.39"
"K","uss","2","1987","191","178","204","150","150","155","298","293","303","0.52"
"K","uss","2","1988","179","173","183","153","152","155","303","303","303","0.46"
"K","uss","2","1989","175","164","183","141","137","149","282","277","303","0.33"
"K","uss","2","1990","195","186","199","130","115","167","277","272","285","0.41"
"K","uss","2","1991","179","172","189","128","126","141","240","218","303","0.51"
"K","uss","2","1992","249","240","281","154","134","219","291","278","303","0.44"
"K","uss","2","1993","249","242","282","104","92","116","294","282","303","0.56"
"K","uss","2","1994","180","175","186","153","152","156","267","255","303","0.32"
"K","uss","2","1995","209","158","243","137","136","140","267","264","272","0.47"
"K","uss","2","1996","173","170","179","149","148","152","273","264","303","0.39"
"K","uss","2","1997","190","153","291","132","131","136","303","303","303","0.64"
"K","uss","2","1998","251","252","282","145","144","148","297","291","303","0.61"
"K","uss","2","1999","231","223","247","163","162","167","275","270","285","0.43"
"K","uss","2","2000","184","180","189","163","161","165","275","271","287","0.3"
"K","uss","2","2001","187","162","226","135","134","138","294","288","303","0.65"
"K","uss","2","2002","192","168","233","136","137","142","291","284","303","0.64"
"K","uss","2","2003","203","189","223","150","150","154","302","303","303","0.64"
"K","uss","2","2004","225","219","234","187","186","189","302","303","303","0.51"
"K","uss","2","2005","252","246","262","144","147","152","295","293","301","0.57"
"K","uss","2","2006","227","218","246","156","157","166","291","283","303","0.52"
"K","uss","2","2007","257","218","293","181","182","187","303","303","303","0.45"
"K","uss","2","2008","276","278","296","161","159","166","303","303","303","0.57"
"K","uss","2","2009","243","218","275","116","112","125","299","296","303","0.72"
"K","uss","2","2010","273","270","291","103","92","153","303","303","303","0.69"
"K","uss","2","2011","208","192","244","165","164","167","303","303","303","0.61"
"K","uss","2","2012","265","256","284","95","92","103","303","303","303","0.57"
"K","uss","2","2013","254","246","268","182","181","192","302","303","303","0.43"
"K","uss","2","2014","232","202","283","128","92","180","303","303","303","0.55"
"K","uss","2","2015","214","203","230","160","159","162","302","303","303","0.64"
"K","uss","2","2016","271","262","286","150","144","155","303","303","303","0.44"
"K","uss","2","2017","185","178","185","169","167","173","229","194","257","0.13"
