"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.09","0.31","1.8","-0.15","2.16"
"J","uss","2","first","-0.35","-0.51","-0.2","-0.6","-0.12"
"J","uss","2","last","0.48","0.36","0.6","0.28","0.69"
"J","uss","2","peak.20012016","5.98","0.46","10.47","-3.71","13.03"
"J","uss","2","first.20012016","0.67","0.49","0.85","0.41","0.94"
"J","uss","2","last.20012016","0.23","0.02","0.45","-0.02","0.55"
