"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","211","198","221","186","184","194","302","303","303","0.2"
"K","uss","2","1979","190","184","193","170","169","180","300","303","303","0.21"
"K","uss","2","1980","213","189","219","188","176","202","274","221","303","0.19"
"K","uss","2","1981","215","199","253","148","92","199","249","220","266","0.25"
"K","uss","2","1982","240","230","251","227","218","239","255","242","266","0.13"
"K","uss","2","1983","199","188","208","140","92","172","253","224","272","0.32"
"K","uss","2","1984","211","179","286","163","159","169","300","294","303","0.36"
"K","uss","2","1985","181","171","189","154","152","158","275","235","303","0.37"
"K","uss","2","1986","170","161","175","147","145","151","285","259","303","0.39"
"K","uss","2","1987","191","175","204","153","151","157","296","284","303","0.52"
"K","uss","2","1988","179","171","183","154","152","157","302","303","303","0.46"
"K","uss","2","1989","175","162","183","146","139","152","271","210","303","0.33"
"K","uss","2","1990","195","184","199","142","115","170","274","266","282","0.41"
"K","uss","2","1991","179","168","189","128","92","142","239","215","303","0.51"
"K","uss","2","1992","249","230","281","168","123","230","289","262","303","0.44"
"K","uss","2","1993","249","235","282","111","92","123","293","268","303","0.56"
"K","uss","2","1994","180","172","186","155","152","158","254","211","303","0.32"
"K","uss","2","1995","209","155","243","139","135","142","265","259","270","0.47"
"K","uss","2","1996","173","168","179","151","148","154","268","256","303","0.39"
"K","uss","2","1997","190","151","291","134","130","137","303","303","303","0.64"
"K","uss","2","1998","251","193","282","147","145","150","297","284","303","0.61"
"K","uss","2","1999","231","216","247","166","163","169","273","266","282","0.43"
"K","uss","2","2000","184","179","189","164","162","167","264","223","283","0.3"
"K","uss","2","2001","187","159","226","137","134","139","292","283","303","0.65"
"K","uss","2","2002","192","165","233","140","138","144","288","277","303","0.64"
"K","uss","2","2003","203","183","223","152","150","155","301","294","303","0.64"
"K","uss","2","2004","225","216","234","188","186","190","302","302","303","0.51"
"K","uss","2","2005","252","242","262","147","148","154","294","290","299","0.57"
"K","uss","2","2006","227","203","246","162","159","170","288","277","303","0.52"
"K","uss","2","2007","257","213","293","184","183","189","303","303","303","0.45"
"K","uss","2","2008","276","266","296","164","160","168","303","303","303","0.57"
"K","uss","2","2009","243","205","275","118","104","127","297","293","303","0.72"
"K","uss","2","2010","273","247","291","106","92","155","303","303","303","0.69"
"K","uss","2","2011","208","189","244","166","165","168","302","301","303","0.61"
"K","uss","2","2012","265","246","284","99","92","111","303","303","303","0.57"
"K","uss","2","2013","254","243","268","192","183","212","302","302","303","0.43"
"K","uss","2","2014","232","200","283","140","92","182","303","303","303","0.55"
"K","uss","2","2015","214","198","230","161","159","163","301","297","303","0.64"
"K","uss","2","2016","271","254","286","161","145","217","302","300","303","0.44"
"K","uss","2","2017","185","177","185","172","167","175","212","186","252","0.13"
