"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","210","198","222","179","178","187","303","303","303","0.21"
"K","uss","2","1979","191","183","195","163","159","174","302","303","303","0.21"
"K","uss","2","1980","212","188","220","174","168","181","294","250","303","0.2"
"K","uss","2","1981","214","196","254","113","92","157","266","259","273","0.25"
"K","uss","2","1982","240","229","253","200","170","225","267","254","292","0.13"
"K","uss","2","1983","199","187","208","124","92","164","274","263","288","0.32"
"K","uss","2","1984","209","178","288","157","151","165","302","298","303","0.36"
"K","uss","2","1985","183","170","191","149","146","154","289","253","303","0.37"
"K","uss","2","1986","170","161","178","144","140","148","294","271","303","0.39"
"K","uss","2","1987","192","174","208","146","142","153","300","290","303","0.52"
"K","uss","2","1988","180","170","184","151","149","154","303","303","303","0.45"
"K","uss","2","1989","176","162","190","134","123","145","289","275","303","0.32"
"K","uss","2","1990","195","184","202","119","105","130","281","273","293","0.42"
"K","uss","2","1991","177","166","189","134","127","141","224","216","232","0.38"
"K","uss","2","1992","250","233","285","140","92","165","294","271","303","0.43"
"K","uss","2","1993","245","229","281","100","92","114","294","271","303","0.55"
"K","uss","2","1994","179","171","186","151","147","155","275","258","303","0.32"
"K","uss","2","1995","210","154","244","135","131","139","270","264","277","0.47"
"K","uss","2","1996","174","168","180","147","144","151","276","265","303","0.39"
"K","uss","2","1997","191","151","293","130","126","134","303","303","303","0.64"
"K","uss","2","1998","252","188","287","143","141","147","298","286","303","0.61"
"K","uss","2","1999","232","215","248","160","156","164","278","269","295","0.43"
"K","uss","2","2000","184","178","190","160","157","164","281","271","296","0.31"
"K","uss","2","2001","187","158","229","133","130","136","293","286","303","0.64"
"K","uss","2","2002","194","165","235","129","92","140","293","282","303","0.64"
"K","uss","2","2003","205","181","230","147","145","152","302","298","303","0.63"
"K","uss","2","2004","226","216","238","181","181","187","303","303","303","0.52"
"K","uss","2","2005","252","240","263","141","134","150","297","292","303","0.57"
"K","uss","2","2006","227","200","250","148","141","158","295","284","303","0.53"
"K","uss","2","2007","257","212","294","174","173","181","303","303","303","0.47"
"K","uss","2","2008","277","197","296","158","153","163","303","303","303","0.57"
"K","uss","2","2009","242","201","276","113","92","123","300","296","303","0.72"
"K","uss","2","2010","273","231","293","100","92","149","303","303","303","0.69"
"K","uss","2","2011","208","189","246","164","162","166","303","303","303","0.61"
"K","uss","2","2012","264","238","286","93","92","97","303","303","303","0.57"
"K","uss","2","2013","254","240","274","173","155","187","303","303","303","0.41"
"K","uss","2","2014","232","199","285","112","92","177","303","303","303","0.55"
"K","uss","2","2015","214","195","233","158","155","161","302","299","303","0.63"
"K","uss","2","2016","269","248","286","144","137","151","303","303","303","0.43"
"K","uss","2","2017","186","176","225","166","161","171","246","197","265","0.13"
