"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","155","202","87","1","163","237","204","346","0.36"
"J","uss","2","1979","197","131","325","18","1","123","325","190","366","0.42"
"J","uss","2","1980","160","122","217","15","1","121","239","198","268","0.41"
"J","uss","2","1981","168","141","334","116","99","132","350","230","366","0.43"
"J","uss","2","1982","164","151","179","108","1","146","219","184","308","0.32"
"J","uss","2","1983","194","175","212","116","1","177","247","211","366","0.27"
"J","uss","2","1984","213","164","272","180","139","252","249","182","294","0.2"
"J","uss","2","1985","228","193","260","118","1","220","256","222","289","0.26"
"J","uss","2","1986","184","51","252","100","1","221","229","152","269","0.29"
"J","uss","2","1987","189","165","221","106","1","154","299","235","366","0.35"
"J","uss","2","1988","201","128","346","7","1","79","361","322","366","0.64"
"J","uss","2","1989","186","101","299","28","1","108","300","246","366","0.5"
"J","uss","2","1990","139","64","183","32","1","79","260","249","270","0.56"
"J","uss","2","1991","174","59","263","75","1","177","250","175","366","0.4"
"J","uss","2","1992","288","254","325","233","1","294","322","280","366","0.21"
"J","uss","2","1993","247","17","360","2","1","1","362","355","366","0.73"
"J","uss","2","1994","167","70","350","23","1","77","364","365","366","0.69"
"J","uss","2","1995","199","18","354","2","1","3","366","366","366","0.86"
"J","uss","2","1996","124","32","335","7","1","32","358","265","366","0.68"
"J","uss","2","1997","49","9","93","1","1","1","359","319","366","0.78"
"J","uss","2","1998","276","85","344","38","20","60","361","345","366","0.8"
"J","uss","2","1999","245","37","345","4","1","14","364","349","366","0.87"
"J","uss","2","2000","110","83","140","44","1","67","321","218","366","0.61"
"J","uss","2","2001","95","19","201","3","1","13","322","300","338","0.8"
"J","uss","2","2002","163","129","199","15","1","63","338","304","366","0.77"
"J","uss","2","2003","144","96","195","27","8","45","356","340","366","0.83"
"J","uss","2","2004","180","133","220","34","1","66","342","324","366","0.8"
"J","uss","2","2005","206","125","274","53","28","76","361","347","366","0.82"
"J","uss","2","2006","209","155","261","8","1","76","329","318","339","0.75"
"J","uss","2","2007","250","158","291","36","1","61","338","332","345","0.79"
"J","uss","2","2008","145","99","185","33","12","62","364","356","366","0.79"
"J","uss","2","2009","227","190","254","29","1","64","351","313","366","0.72"
"J","uss","2","2010","209","187","235","1","1","1","365","360","366","0.81"
"J","uss","2","2011","217","183","261","1","1","1","365","361","366","0.85"
"J","uss","2","2012","186","170","202","28","1","120","347","322","366","0.65"
"J","uss","2","2013","238","135","277","5","1","1","360","307","366","0.51"
"J","uss","2","2014","214","192","237","6","1","18","360","334","366","0.67"
"J","uss","2","2015","216","195","241","2","1","10","345","309","366","0.77"
"J","uss","2","2016","243","215","281","4","1","22","354","334","366","0.7"
"J","uss","2","2017","139","47","302","19","1","33","353","340","366","0.6"
