"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"6",0.948426034384626,0.495892656194773,0.488933399689409,0.879918523002906,0.795558710912728,0.469622752345507,0.482170484309373,0.552332240198529,0.513002791042176,0.496073337294396,0.316321371175821,0.49384759615799,0.481850055067094,0.487081559860404,0.480060574104483,0.495734954794907,0.48920230321634,0.480771510071971,0.444667502520057,0.244872023811425,0.389764466590189,0.191627319322793,0.394208001071303,0.161754578738818,0.372312380012745,0.237886195197811,0.283148524000028,0.170782377075002,0.133001161844369,0.323344381587236,0.183116648948786,0.499850311574971,0.977718581730953,0.876900729962408,0.727205921509133,0.726834232379192,0.442445568627566,0.245832628792904,0.0622737190315359,0.719376235683109
"7",0.932007628271247,0.499498536912262,0.501899870122438,0.488248931596472,0.68892157107768,0.502705882960351,0.501830602164395,0.254261272104526,0.46992414085683,0.480314114255098,0.303774771460246,0.493127169027052,0.485831359630239,0.491625850580081,0.481928212768036,0.472682434539356,0.476707118995083,0.495048241787096,0.490747490581878,0.70350046859669,0.37073928644155,0.325822813165593,0.314789943778519,0.334117324994022,0.243966088290729,0.229894525667594,0.408291961533244,0.200231872380871,0.186272389197903,0.447181467339968,0.0609659313897941,0.634833352981203,0.965247044092634,0.782684148413628,0.61449826652255,0.934039700084697,0.508944526341465,0.303958552655423,0.121910252286097,0.670732246693973
"8",0.917591859199,0.498371502644986,0.488393351248867,0.476390153655615,0.635524635211683,0.496389859084592,0.485861335239107,0.372988011978217,0.477803196491386,0.49045295376367,0.705067146111885,0.482379052679828,0.497358634969195,0.479719616812734,0.457365863876558,0.474203953275983,0.488554117949362,0.498055578763741,0.50082311454614,0.2828574546105,0.295535986876993,0.195711451300173,0.816160813444516,0.21038296023994,0.252509601997806,0.131910456093305,0.505485156314296,0.296165466676449,0.526907076708561,0.292246765852043,0.047781240276438,0.763656885986049,0.963101168603128,0.898286489553159,0.266745352824533,0.493191900981415,0.345394951335568,0.312021339342105,0.234832925513086,0.471613573960765
"9",0.504679632743638,0.500627100032728,0.494426252711447,0.495757113251859,0.499585309283188,0.49302262342867,0.499648706280318,0.515042223107622,0.49239642077152,0.492896888510204,0.501818251076144,0.499166915424808,0.503721140949914,0.494401177477445,0.501678293616555,0.498469157469638,0.506839476238218,0.497934280804463,0.494365972907193,0.498033512979636,0.499710338920185,0.501253146541347,0.488252116224727,0.503829207260605,0.335101079867552,0.492076457104901,0.49571146498781,0.490445737406446,0.29811762799778,0.458532833572794,0.510482697334275,0.499074861488308,0.514126036745519,0.504636643607644,0.502338782227179,0.502413800200089,0.490628934801284,0.505449584908675,0.496270870306451,0.517132921691042
"10",0.944373052809089,0.507797159807682,0.500815179751777,0.48506862568884,0.498700144401139,0.5000741031774,0.49849856592903,0.502930576266307,0.51559611249309,0.499566555705447,0.510017543024918,0.495792410140558,0.499409929162581,0.501073894013872,0.515427940932612,0.499613083019809,0.500202220935411,0.4971513748596,0.500052770179544,0.443875733724767,0.496931560707055,0.498137948637175,0.499657382390505,0.0817909690641434,0.471042243026498,0.490469620166672,0.484888618942511,0.509734761486929,0.750124827099117,0.494023712574998,0.268454340291922,0.423966203729084,0.67094700288726,0.500461963469997,0.666269085654938,0.501467541988616,0.166485580521405,0.706745593576392,0.486905670179285,0.486400868855116
"17",0.505849796316727,0.494212290543304,0.504862597041951,0.488907831542232,0.50038493166427,0.481946031905906,0.505375219121313,0.359234992610703,0.49352454768986,0.493081361457558,0.472450433155835,0.500744444002153,0.509536376957496,0.500408238249339,0.500482086724535,0.50057734128549,0.515140655899783,0.499530375629154,0.493486958395575,0.496323866313883,0.506039838037612,0.490192336171983,0.50452018894675,0.295149057867166,0.249713257421908,0.64752427008874,0.353604266527098,0.242199980254225,0.370378291842355,0.495524833073145,0.505777939876091,0.492717623692271,0.500558193137961,0.508066461455844,0.490254151580735,0.0703268121620474,0.0507819413159421,0.455781299533879,0.4892150833457,0.504549669852992
"18",0.494311398834018,0.494116983433986,0.491510003593953,0.451314577047656,0.487708878100691,0.480879404447612,0.492821045573415,0.511965597759132,0.505763816339313,0.492841308215641,0.506699505560854,0.497102929632096,0.501197256128671,0.495085156738152,0.496267778823366,0.502284753496777,0.489581630409353,0.495558136954594,0.50641551324998,0.504580348160748,0.510163739090049,0.492567225396632,0.506483836384184,0.24582017327003,0.148346854296175,0.646505188243561,0.395740108536978,0.325357856326683,0.357252199467121,0.446980440164626,0.483561629545425,0.488192841362147,0.50393500814013,0.495799237846756,0.891380021758007,0.154891560875767,0.155414591356595,0.292447312469774,0.487539312454378,0.748889903479784
