"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","211","204","219","179","181","185","303","303","303","0.2"
"K","uss","2","1979","190","186","191","163","166","172","303","303","303","0.21"
"K","uss","2","1980","213","206","215","174","172","178","293","299","303","0.19"
"K","uss","2","1981","215","204","234","113","92","137","266","262","269","0.25"
"K","uss","2","1982","240","235","247","200","176","220","266","258","269","0.13"
"K","uss","2","1983","199","194","205","123","92","159","274","269","278","0.32"
"K","uss","2","1984","211","181","276","157","156","163","302","303","303","0.36"
"K","uss","2","1985","181","174","184","149","148","152","287","273","303","0.37"
"K","uss","2","1986","170","163","171","143","143","146","294","286","303","0.39"
"K","uss","2","1987","191","178","196","147","147","152","299","296","303","0.52"
"K","uss","2","1988","179","173","180","151","150","153","303","303","303","0.46"
"K","uss","2","1989","175","164","172","135","130","142","290","282","303","0.33"
"K","uss","2","1990","195","186","195","120","111","122","280","275","284","0.41"
"K","uss","2","1991","179","172","184","126","124","139","241","219","239","0.51"
"K","uss","2","1992","249","240","266","140","130","148","293","281","303","0.44"
"K","uss","2","1993","249","242","265","100","92","107","294","284","303","0.56"
"K","uss","2","1994","180","175","182","151","149","153","276","264","292","0.32"
"K","uss","2","1995","209","158","239","136","134","138","270","266","272","0.47"
"K","uss","2","1996","173","170","176","147","146","150","277","268","280","0.39"
"K","uss","2","1997","190","153","245","131","129","133","303","303","303","0.64"
"K","uss","2","1998","251","252","272","143","142","146","298","293","303","0.61"
"K","uss","2","1999","231","223","239","160","159","163","278","272","281","0.43"
"K","uss","2","2000","184","180","186","160","159","162","281","275","285","0.3"
"K","uss","2","2001","187","162","216","133","132","135","296","291","303","0.65"
"K","uss","2","2002","192","168","222","130","130","139","294","287","303","0.64"
"K","uss","2","2003","203","189","214","146","147","151","302","303","303","0.64"
"K","uss","2","2004","225","219","229","186","185","187","303","303","303","0.51"
"K","uss","2","2005","252","246","258","140","144","148","297","294","300","0.57"
"K","uss","2","2006","227","218","239","150","148","159","295","287","303","0.52"
"K","uss","2","2007","257","218","290","177","179","183","303","303","303","0.45"
"K","uss","2","2008","276","278","292","157","155","160","303","303","303","0.57"
"K","uss","2","2009","243","218","270","113","108","121","300","298","303","0.72"
"K","uss","2","2010","273","270","288","100","92","92","303","303","303","0.69"
"K","uss","2","2011","208","192","214","164","163","165","303","303","303","0.61"
"K","uss","2","2012","265","256","277","93","92","92","303","303","303","0.57"
"K","uss","2","2013","254","246","259","173","167","184","303","303","303","0.43"
"K","uss","2","2014","232","202","274","113","92","110","303","303","303","0.55"
"K","uss","2","2015","214","203","220","158","157","160","302","303","303","0.64"
"K","uss","2","2016","271","262","280","143","139","147","303","303","303","0.44"
"K","uss","2","2017","185","178","183","166","164","169","247","248","259","0.13"
