"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","205","219","202","188","210","233","216","236","0.06"
"J","ps","1","1979","270","237","305","258","183","353","285","192","366","0.01"
"J","ps","1","1980","275","236","315","260","183","361","281","190","366","0.01"
"J","ps","1","1981","241","224","258","231","206","250","255","231","291","0.03"
"J","ps","1","1982","288","268","313","259","242","275","319","303","335","0.16"
"J","ps","1","1983","271","229","311","280","183","354","323","211","366","0.03"
"J","ps","1","1984","272","234","312","253","183","349","309","226","366","0.07"
"J","ps","1","1985","208","189","233","183","183","183","251","209","366","0.27"
"J","ps","1","1986","267","231","299","217","183","275","257","195","321","0.04"
"J","ps","1","1987","337","324","354","298","211","332","364","359","366","0.26"
"J","ps","1","1988","323","297","353","269","183","302","362","346","366","0.43"
"J","ps","1","1989","280","266","296","254","241","267","307","291","325","0.18"
"J","ps","1","1990","245","206","271","202","183","249","274","256","297","0.26"
"J","ps","1","1991","270","254","286","245","219","269","294","279","310","0.17"
"J","ps","1","1992","299","276","320","259","212","291","337","312","366","0.33"
"J","ps","1","1993","335","306","361","244","183","340","366","366","366","0.33"
"J","ps","1","1994","322","262","359","220","183","295","366","366","366","0.66"
"J","ps","1","1995","305","228","354","193","183","233","366","366","366","0.92"
"J","ps","1","1996","270","219","313","210","183","270","321","253","366","0.41"
"J","ps","1","1997","221","192","259","184","183","183","366","366","366","0.77"
"J","ps","1","1998","315","278","352","220","183","271","365","366","366","0.75"
"J","ps","1","1999","296","244","341","211","183","273","362","348","366","0.76"
"J","ps","1","2000","273","219","310","204","183","255","356","345","366","0.71"
"J","ps","1","2001","277","210","318","203","183","252","351","332","366","0.69"
"J","ps","1","2002","259","208","292","199","183","242","356","334","366","0.68"
"J","ps","1","2003","314","295","332","258","240","277","362","355","366","0.47"
"J","ps","1","2004","277","222","340","218","183","255","362","356","366","0.51"
"J","ps","1","2005","335","320","355","250","183","289","366","366","366","0.45"
"J","ps","1","2006","296","282","311","266","254","280","327","315","337","0.22"
"J","ps","1","2007","298","288","309","253","242","267","339","333","344","0.42"
"J","ps","1","2008","318","263","358","226","183","273","366","366","366","0.57"
"J","ps","1","2009","297","193","348","188","183","183","364","358","366","0.35"
"J","ps","1","2010","286","260","333","223","183","259","357","334","366","0.56"
"J","ps","1","2011","305","245","349","237","199","268","365","360","366","0.55"
"J","ps","1","2012","320","312","327","282","274","291","347","342","353","0.24"
"J","ps","1","2013","289","275","303","251","218","270","366","366","366","0.31"
"J","ps","1","2014","318","306","336","270","220","295","363","354","366","0.29"
"J","ps","1","2015","277","198","321","197","183","241","339","319","366","0.25"
"J","ps","1","2016","296","288","304","265","259","274","346","333","361","0.29"
"J","ps","1","2017","284","275","294","250","235","262","352","343","366","0.3"
