"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","211","223","251","206","357","263","215","366","0.04"
"K","ps","1","1979","272","240","304","274","183","363","294","193","366","0.01"
"K","ps","1","1980","274","241","309","255","183","360","281","187","366","0.01"
"K","ps","1","1981","219","195","235","197","183","205","267","195","366","0.13"
"K","ps","1","1982","280","264","295","263","252","278","295","275","311","0.15"
"K","ps","1","1983","276","245","307","283","183","358","324","218","366","0.03"
"K","ps","1","1984","273","241","305","269","183","353","310","216","366","0.05"
"K","ps","1","1985","218","192","250","184","183","183","256","201","366","0.23"
"K","ps","1","1986","273","243","302","218","183","284","256","194","366","0.04"
"K","ps","1","1987","272","241","304","233","183","301","276","221","366","0.04"
"K","ps","1","1988","281","245","320","269","183","336","337","262","366","0.14"
"K","ps","1","1989","268","261","274","255","245","266","280","275","284","0.13"
"K","ps","1","1990","248","216","272","203","183","247","279","257","303","0.32"
"K","ps","1","1991","271","259","282","250","229","269","291","280","303","0.2"
"K","ps","1","1992","272","240","305","238","183","333","282","195","366","0.05"
"K","ps","1","1993","271","235","307","207","183","265","264","201","366","0.1"
"K","ps","1","1994","269","227","303","196","183","221","246","205","289","0.1"
"K","ps","1","1995","274","234","311","198","183","216","246","201","323","0.09"
"K","ps","1","1996","273","228","316","212","183","272","324","255","366","0.44"
"K","ps","1","1997","302","211","355","235","183","335","363","366","366","0.5"
"K","ps","1","1998","292","264","315","235","183","272","342","330","366","0.57"
"K","ps","1","1999","295","242","336","215","183","274","359","341","366","0.75"
"K","ps","1","2000","283","206","342","203","183","255","365","366","366","0.76"
"K","ps","1","2001","269","205","327","200","183","247","346","318","366","0.72"
"K","ps","1","2002","304","275","330","267","206","311","331","314","345","0.29"
"K","ps","1","2003","312","296","327","264","250","282","354","350","358","0.47"
"K","ps","1","2004","281","220","338","209","183","256","366","366","366","0.78"
"K","ps","1","2005","291","244","329","231","183","315","288","245","346","0.19"
"K","ps","1","2006","344","331","358","300","281","317","366","366","366","0.36"
"K","ps","1","2007","342","351","360","282","183","342","366","366","366","0.26"
"K","ps","1","2008","278","264","294","244","183","275","314","292","348","0.34"
"K","ps","1","2009","328","305","342","305","280","332","345","339","355","0.2"
"K","ps","1","2010","286","259","342","229","183","265","356","328","366","0.55"
"K","ps","1","2011","292","239","348","242","204","274","364","358","366","0.55"
"K","ps","1","2012","332","321","346","294","246","315","364","359","366","0.33"
"K","ps","1","2013","293","279","302","272","258","294","362","366","366","0.28"
"K","ps","1","2014","327","319","339","287","250","313","351","345","358","0.3"
"K","ps","1","2015","292","202","349","227","183","331","360","366","366","0.29"
"K","ps","1","2016","294","289","300","271","268","279","364","366","366","0.28"
"K","ps","1","2017","335","321","348","294","262","319","363","356","366","0.27"
