"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","165","193","123","92","148","294","303","303","0.47"
"J","uss","2","1979","149","103","282","93","92","92","302","303","303","0.67"
"J","uss","2","1980","158","137","177","109","92","129","256","221","303","0.53"
"J","uss","2","1981","156","143","168","106","92","122","279","242","303","0.59"
"J","uss","2","1982","163","155","171","129","113","141","223","191","250","0.4"
"J","uss","2","1983","198","186","209","147","92","175","236","218","264","0.4"
"J","uss","2","1984","214","175","271","167","156","174","276","257","303","0.32"
"J","uss","2","1985","222","134","268","121","92","198","284","252","303","0.5"
"J","uss","2","1986","210","152","253","154","129","191","251","229","268","0.35"
"J","uss","2","1987","188","163","216","142","136","149","266","247","284","0.47"
"J","uss","2","1988","143","123","155","97","92","107","295","279","303","0.65"
"J","uss","2","1989","159","118","233","100","92","109","258","247","269","0.55"
"J","uss","2","1990","119","101","139","92","92","92","263","257","271","0.74"
"J","uss","2","1991","176","157","195","126","92","149","224","215","234","0.45"
"J","uss","2","1992","267","245","290","211","92","250","299","296","303","0.36"
"J","uss","2","1993","264","245","295","94","92","92","302","303","303","0.73"
"J","uss","2","1994","134","123","139","100","92","107","281","254","303","0.62"
"J","uss","2","1995","151","102","274","92","92","92","300","303","303","0.75"
"J","uss","2","1996","115","101","131","92","92","92","265","251","303","0.64"
"J","uss","2","1997","110","101","122","92","92","92","302","303","303","0.7"
"J","uss","2","1998","238","126","287","93","92","92","301","295","303","0.88"
"J","uss","2","1999","179","131","240","100","92","105","277","268","287","0.79"
"J","uss","2","2000","116","101","132","92","92","92","283","222","303","0.72"
"J","uss","2","2001","116","100","130","92","92","92","290","279","303","0.86"
"J","uss","2","2002","126","101","151","92","92","92","293","283","303","0.91"
"J","uss","2","2003","131","103","157","92","92","92","302","303","303","0.93"
"J","uss","2","2004","144","107","186","92","92","92","302","303","303","0.98"
"J","uss","2","2005","224","102","299","92","92","92","303","303","303","0.99"
"J","uss","2","2006","184","119","251","95","92","104","301","296","303","0.96"
"J","uss","2","2007","241","155","292","92","92","92","303","303","303","0.97"
"J","uss","2","2008","121","100","140","92","92","92","288","284","292","0.9"
"J","uss","2","2009","226","117","259","95","92","104","292","288","297","0.84"
"J","uss","2","2010","201","187","215","125","93","138","301","297","303","0.79"
"J","uss","2","2011","213","185","247","107","92","122","303","302","303","0.85"
"J","uss","2","2012","186","174","197","110","92","121","301","299","303","0.79"
"J","uss","2","2013","238","136","290","117","105","129","302","303","303","0.62"
"J","uss","2","2014","246","207","286","136","128","142","303","303","303","0.79"
"J","uss","2","2015","216","199","232","92","92","92","299","291","303","0.87"
"J","uss","2","2016","234","214","261","94","92","92","301","297","303","0.73"
"J","uss","2","2017","261","193","294","93","92","92","303","303","303","0.64"
