"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","214","220","219","206","215","239","219","228","0.04"
"K","ps","1","1979","272","256","290","268","183","352","288","208","366","0.01"
"K","ps","1","1980","274","255","291","256","183","336","281","200","366","0.01"
"K","ps","1","1981","219","203","221","195","183","183","266","204","366","0.13"
"K","ps","1","1982","280","270","288","259","254","267","302","291","312","0.15"
"K","ps","1","1983","276","257","294","276","183","342","316","268","366","0.03"
"K","ps","1","1984","273","254","292","264","183","336","307","263","366","0.05"
"K","ps","1","1985","218","196","226","184","183","183","261","207","366","0.23"
"K","ps","1","1986","273","257","289","222","183","256","262","210","300","0.04"
"K","ps","1","1987","272","255","289","237","183","259","281","256","297","0.04"
"K","ps","1","1988","281","261","302","266","200","311","334","316","366","0.14"
"K","ps","1","1989","268","264","271","252","246","258","283","280","286","0.13"
"K","ps","1","1990","248","236","265","206","183","232","282","267","290","0.32"
"K","ps","1","1991","271","265","278","248","237","260","294","286","300","0.2"
"K","ps","1","1992","272","254","288","236","183","276","282","209","366","0.05"
"K","ps","1","1993","271","253","289","212","183","232","269","223","295","0.1"
"K","ps","1","1994","269","250","289","201","183","185","253","225","272","0.1"
"K","ps","1","1995","274","254","295","205","183","183","255","218","272","0.09"
"K","ps","1","1996","273","249","298","211","183","238","326","292","366","0.44"
"K","ps","1","1997","302","240","349","227","183","280","364","366","366","0.5"
"K","ps","1","1998","292","284","308","233","190","261","344","336","349","0.57"
"K","ps","1","1999","295","279","320","213","183","248","360","352","366","0.75"
"K","ps","1","2000","283","238","323","201","183","207","366","366","366","0.76"
"K","ps","1","2001","269","229","313","199","183","208","355","347","366","0.72"
"K","ps","1","2002","304","285","325","259","251","278","339","335","345","0.29"
"K","ps","1","2003","312","304","321","261","254","273","357","355","359","0.47"
"K","ps","1","2004","281","251","315","207","183","242","366","366","366","0.78"
"K","ps","1","2005","291","263","320","249","183","303","313","285","339","0.19"
"K","ps","1","2006","344","337","352","292","284","304","366","366","366","0.36"
"K","ps","1","2007","342","356","360","268","183","330","366","366","366","0.26"
"K","ps","1","2008","278","271","287","240","225","263","336","318","351","0.34"
"K","ps","1","2009","328","319","340","289","278","304","352","347","355","0.2"
"K","ps","1","2010","286","267","316","225","183","253","358","355","366","0.55"
"K","ps","1","2011","292","250","336","235","213","256","365","366","366","0.55"
"K","ps","1","2012","332","325","340","274","242","300","365","366","366","0.33"
"K","ps","1","2013","293","284","298","260","258","274","366","366","366","0.28"
"K","ps","1","2014","327","325","336","276","263","297","355","352","359","0.3"
"K","ps","1","2015","292","265","320","206","183","200","365","366","366","0.29"
"K","ps","1","2016","294","291","298","267","267","274","366","366","366","0.28"
"K","ps","1","2017","335","330","344","285","293","305","365","366","366","0.27"
