"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","164","195","116","92","143","297","303","303","0.47"
"J","uss","2","1979","142","101","282","92","92","92","303","303","303","0.68"
"J","uss","2","1980","157","134","191","103","92","121","272","245","303","0.53"
"J","uss","2","1981","156","142","169","102","92","117","290","259","303","0.59"
"J","uss","2","1982","163","154","172","123","92","137","242","212","270","0.4"
"J","uss","2","1983","197","183","210","129","92","165","252","226","277","0.4"
"J","uss","2","1984","212","174","274","160","151","169","287","270","303","0.32"
"J","uss","2","1985","222","124","274","108","92","148","290","263","303","0.5"
"J","uss","2","1986","208","149","253","136","117","153","263","252","275","0.35"
"J","uss","2","1987","187","162","221","137","130","145","275","258","298","0.47"
"J","uss","2","1988","144","122","162","96","92","105","299","285","303","0.65"
"J","uss","2","1989","159","116","234","97","92","105","265","252","277","0.55"
"J","uss","2","1990","123","102","150","92","92","92","268","260","275","0.74"
"J","uss","2","1991","178","155","200","122","92","143","230","217","244","0.47"
"J","uss","2","1992","266","241","292","215","92","254","298","282","303","0.33"
"J","uss","2","1993","255","232","295","93","92","92","302","303","303","0.74"
"J","uss","2","1994","133","122","140","98","92","106","289","266","303","0.62"
"J","uss","2","1995","152","101","287","92","92","92","301","303","303","0.75"
"J","uss","2","1996","113","97","129","92","92","92","271","258","303","0.64"
"J","uss","2","1997","112","100","129","92","92","92","303","303","303","0.7"
"J","uss","2","1998","242","123","289","92","92","92","301","294","303","0.88"
"J","uss","2","1999","177","129","242","98","92","104","277","269","289","0.78"
"J","uss","2","2000","114","99","129","92","92","92","290","267","303","0.72"
"J","uss","2","2001","118","101","132","92","92","92","289","281","303","0.85"
"J","uss","2","2002","126","101","162","92","92","92","294","284","303","0.91"
"J","uss","2","2003","133","104","168","92","92","92","302","303","303","0.92"
"J","uss","2","2004","149","108","189","92","92","92","302","303","303","0.97"
"J","uss","2","2005","226","114","296","92","92","92","303","303","303","0.99"
"J","uss","2","2006","181","115","255","96","92","106","302","297","303","0.95"
"J","uss","2","2007","248","165","293","92","92","92","303","303","303","0.97"
"J","uss","2","2008","122","99","147","92","92","92","290","285","294","0.89"
"J","uss","2","2009","242","233","262","95","92","105","295","291","299","0.85"
"J","uss","2","2010","201","185","218","123","92","136","302","297","303","0.78"
"J","uss","2","2011","213","185","252","102","92","116","303","303","303","0.85"
"J","uss","2","2012","186","172","198","105","92","116","302","303","303","0.78"
"J","uss","2","2013","237","135","291","114","102","128","303","303","303","0.62"
"J","uss","2","2014","242","200","286","133","125","140","303","303","303","0.79"
"J","uss","2","2015","216","198","233","92","92","92","300","293","303","0.86"
"J","uss","2","2016","231","211","258","93","92","92","302","298","303","0.72"
"J","uss","2","2017","203","102","293","93","92","92","303","303","303","0.64"
