"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","165","193","116","92","141","298","303","303","0.47"
"J","uss","2","1979","149","103","282","93","92","92","303","303","303","0.67"
"J","uss","2","1980","158","137","177","103","92","119","272","249","303","0.53"
"J","uss","2","1981","156","143","168","102","92","115","291","265","303","0.59"
"J","uss","2","1982","163","155","171","123","92","136","242","215","262","0.4"
"J","uss","2","1983","198","186","209","130","92","163","252","228","275","0.4"
"J","uss","2","1984","214","175","271","160","152","168","286","272","303","0.32"
"J","uss","2","1985","222","134","268","108","92","141","289","263","303","0.5"
"J","uss","2","1986","210","152","253","135","121","151","263","254","273","0.35"
"J","uss","2","1987","188","163","216","137","131","144","275","260","295","0.47"
"J","uss","2","1988","143","123","155","96","92","103","299","289","303","0.65"
"J","uss","2","1989","159","118","233","97","92","104","264","254","275","0.55"
"J","uss","2","1990","119","101","139","92","92","92","268","261","275","0.74"
"J","uss","2","1991","176","157","195","123","92","143","226","217","236","0.45"
"J","uss","2","1992","267","245","290","207","92","244","299","292","303","0.36"
"J","uss","2","1993","264","245","295","93","92","92","302","303","303","0.73"
"J","uss","2","1994","134","123","139","98","92","106","289","268","303","0.62"
"J","uss","2","1995","151","102","274","92","92","92","301","303","303","0.75"
"J","uss","2","1996","115","101","131","92","92","92","272","259","303","0.64"
"J","uss","2","1997","110","101","122","92","92","92","303","303","303","0.7"
"J","uss","2","1998","238","126","287","92","92","92","301","299","303","0.88"
"J","uss","2","1999","179","131","240","98","92","103","278","270","290","0.79"
"J","uss","2","2000","116","101","132","92","92","92","291","273","303","0.72"
"J","uss","2","2001","116","100","130","92","92","92","293","283","303","0.86"
"J","uss","2","2002","126","101","151","92","92","92","295","286","303","0.91"
"J","uss","2","2003","131","103","157","92","92","92","303","303","303","0.93"
"J","uss","2","2004","144","107","186","92","92","92","302","303","303","0.98"
"J","uss","2","2005","224","102","299","92","92","92","303","303","303","0.99"
"J","uss","2","2006","184","119","251","95","92","103","302","298","303","0.96"
"J","uss","2","2007","241","155","292","92","92","92","303","303","303","0.97"
"J","uss","2","2008","121","100","140","92","92","92","291","286","295","0.9"
"J","uss","2","2009","226","117","259","94","92","101","294","290","299","0.84"
"J","uss","2","2010","201","187","215","120","92","134","302","301","303","0.79"
"J","uss","2","2011","213","185","247","102","92","115","303","303","303","0.85"
"J","uss","2","2012","186","174","197","104","92","115","302","303","303","0.79"
"J","uss","2","2013","238","136","290","114","102","126","303","303","303","0.62"
"J","uss","2","2014","246","207","286","133","126","140","303","303","303","0.79"
"J","uss","2","2015","216","199","232","92","92","92","301","295","303","0.87"
"J","uss","2","2016","234","214","261","93","92","92","302","300","303","0.73"
"J","uss","2","2017","261","193","294","93","92","92","303","303","303","0.64"
