"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.01","0.6","1.43","-0.19","2.18"
"J","uss","2","first","-0.46","-0.56","-0.36","-0.75","-0.17"
"J","uss","2","last","0.64","0.56","0.71","0.39","0.89"
"J","uss","2","peak.20012016","6.49","3.96","9.48","-4.05","14.9"
"J","uss","2","first.20012016","0.79","0.68","0.89","0.49","1.09"
"J","uss","2","last.20012016","0.25","0.1","0.38","-0.07","0.63"
