"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","210","224","219","202","221","239","216","366","0.04"
"K","ps","1","1979","272","235","309","268","183","363","288","190","366","0.01"
"K","ps","1","1980","274","238","314","256","183","360","281","189","366","0.01"
"K","ps","1","1981","219","194","243","195","183","210","266","196","366","0.13"
"K","ps","1","1982","280","263","298","259","245","274","302","278","324","0.15"
"K","ps","1","1983","276","240","311","276","183","357","316","205","366","0.03"
"K","ps","1","1984","273","237","311","264","183","353","307","206","366","0.05"
"K","ps","1","1985","218","191","264","184","183","183","261","203","366","0.23"
"K","ps","1","1986","273","237","306","222","183","298","262","195","366","0.04"
"K","ps","1","1987","272","236","307","237","183","321","281","222","366","0.04"
"K","ps","1","1988","281","238","326","266","183","338","334","242","366","0.14"
"K","ps","1","1989","268","261","275","252","241","264","283","278","290","0.13"
"K","ps","1","1990","248","212","273","206","183","254","282","260","313","0.32"
"K","ps","1","1991","271","257","283","248","224","267","294","282","307","0.2"
"K","ps","1","1992","272","236","310","236","183","335","282","193","366","0.05"
"K","ps","1","1993","271","229","314","212","183","291","269","200","366","0.1"
"K","ps","1","1994","269","221","308","201","183","267","253","204","307","0.1"
"K","ps","1","1995","274","226","316","205","183","286","255","200","345","0.09"
"K","ps","1","1996","273","222","322","211","183","278","326","251","366","0.44"
"K","ps","1","1997","302","206","356","227","183","320","364","366","366","0.5"
"K","ps","1","1998","292","258","316","233","183","272","344","332","366","0.57"
"K","ps","1","1999","295","231","342","213","183","275","360","342","366","0.75"
"K","ps","1","2000","283","202","347","201","183","256","366","366","366","0.76"
"K","ps","1","2001","269","202","331","199","183","248","355","331","366","0.72"
"K","ps","1","2002","304","271","331","259","183","302","339","329","348","0.29"
"K","ps","1","2003","312","295","328","261","244","280","357","353","363","0.47"
"K","ps","1","2004","281","212","342","207","183","255","366","366","366","0.78"
"K","ps","1","2005","291","236","332","249","183","319","313","267","366","0.19"
"K","ps","1","2006","344","329","358","292","270","311","366","366","366","0.36"
"K","ps","1","2007","342","350","360","268","183","338","366","366","366","0.26"
"K","ps","1","2008","278","260","296","240","183","272","336","302","362","0.34"
"K","ps","1","2009","328","300","343","289","268","316","352","345","366","0.2"
"K","ps","1","2010","286","254","345","225","183","262","358","332","366","0.55"
"K","ps","1","2011","292","235","352","235","197","268","365","359","366","0.55"
"K","ps","1","2012","332","320","347","274","227","306","365","364","366","0.33"
"K","ps","1","2013","293","277","303","260","242","283","366","366","366","0.28"
"K","ps","1","2014","327","317","340","276","234","305","355","349","363","0.3"
"K","ps","1","2015","292","199","355","206","183","299","365","366","366","0.29"
"K","ps","1","2016","294","288","301","267","263","277","366","366","366","0.28"
"K","ps","1","2017","335","319","349","285","183","309","365","362","366","0.27"
