"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","ps","1","peak","1.18","0.45","1.85","0.33","1.97"
"J","ps","1","first","0.32","-0.66","1.28","-0.85","1.45"
"J","ps","1","last","1.61","0.65","2.45","0.44","2.58"
"J","ps","1","peak.20012016","0.6","-2.32","3.44","-2.88","3.95"
"J","ps","1","first.20012016","1.98","-0.37","4.38","-0.91","4.74"
"J","ps","1","last.20012016","-0.33","-1.78","0.87","-2.22","1.09"
