"year","doy","SRprob.Estimate","SRprob.Est.Error","SRprob.Q5","SRprob.Q95","Jprob.Estimate","Jprob.Est.Error","Jprob.Q5","Jprob.Q95","Kprob.Estimate","Kprob.Est.Error","Kprob.Q5","Kprob.Q95","Lprob.Estimate","Lprob.Est.Error","Lprob.Q5","Lprob.Q95"
1,150,0.398443356793684,0.0862754019629387,0.262977605152676,0.541839335973993,0.195059610694573,0.0637943194475377,0.0999808486266631,0.311333905737465,0.241320143779317,0.0789768198475854,0.124307174686415,0.38117441860243,0.0215003085114495,0.0149687728323644,0.00441380987554509,0.0513878235447608
1,151,0.403190265367687,0.0849593050496021,0.269674487406565,0.542211209768325,0.195672598925998,0.0625631269471762,0.102315430283989,0.310899681947322,0.258853990207347,0.0806973844091575,0.138626273070435,0.400941269255824,0.0239964516493418,0.016247147184685,0.00513808379242758,0.056644658015745
1,152,0.407973160447883,0.0836678691443098,0.276943472383415,0.546356858881033,0.196335619989889,0.0613762372064009,0.10544604304466,0.309029333683352,0.277232140724644,0.0823132023255957,0.153173421076728,0.417984395870332,0.0267737859098662,0.0176519967392112,0.00588428532873461,0.0615739538504458
1,153,0.412792100039747,0.0823962967741749,0.283872229853241,0.548480070532625,0.197121776560103,0.0602579652272682,0.107019430819489,0.307069978558047,0.296164259237205,0.0837752416865985,0.167683951767318,0.439105403861969,0.0298365519407725,0.0191771413550179,0.00684484380068534,0.0688420387971929
1,154,0.417642073562107,0.0811362624420025,0.290203942400887,0.552603027401881,0.198096658954711,0.0592184916847607,0.108093286939629,0.304640237187002,0.315307540905463,0.0850181562542822,0.184802027977262,0.457125081446148,0.0331777649413181,0.0208059524123287,0.00792919304369905,0.0755092611512135
1,155,0.42251243142095,0.0798778184187086,0.29616958531402,0.555149544534741,0.199313025890012,0.0582562710535895,0.109909374470791,0.305187351376471,0.33429792468925,0.08596683586185,0.199871335552831,0.477107770193892,0.0367775478613348,0.0225103282191568,0.00912394967017572,0.0821532854524472
1,156,0.427387048417041,0.0786140966801063,0.302605034162858,0.560227558586489,0.200807436473017,0.0573641388340963,0.112852150245812,0.302870467489586,0.352784892765687,0.0865547491566772,0.215282733285608,0.49569454583977,0.0406030930450461,0.0242525150720107,0.0105746719989149,0.0884774986036423
1,157,0.432245057181385,0.0773458202185381,0.309063149473828,0.562113186000737,0.202598386248396,0.0565358288698948,0.114030748271825,0.30174440111518,0.370462028664129,0.0867446212587701,0.232620817172909,0.515048202205622,0.0446104047643143,0.0259895038199896,0.0121753845809223,0.0947138555536528
1,158,0.437062038106634,0.0760827868468353,0.31658831520568,0.566535812276583,0.204685478531744,0.0557701600611678,0.117746329995716,0.301377020599049,0.387087708178255,0.0865404115792207,0.246175235363865,0.531477635971736,0.0487474709781069,0.027678557814645,0.0137412649663257,0.101473781328554
1,159,0.441811615802938,0.0748411125173136,0.324084160110956,0.566654073120468,0.207049428822108,0.0550714567762209,0.121931166905759,0.304029656139418,0.402493950009489,0.0859847449012766,0.262879406999393,0.545986993488991,0.0529581783921144,0.0292819810272881,0.015415165183693,0.108181289101577
1,160,0.446467412200813,0.0736372475963299,0.331099819071729,0.570463938121922,0.209653052992133,0.0544463020912114,0.125255685153336,0.305812477907633,0.416584539794657,0.085143711245636,0.275222906996991,0.559172445015245,0.0571862679424532,0.0307698261642054,0.0171014713505381,0.114372877876709
1,161,0.451005228559387,0.0724814887716225,0.337720867033315,0.573422154680499,0.212443621651583,0.0538981363984606,0.127661929261794,0.306301274697431,0.429325115033396,0.0840867586619869,0.289679279200508,0.571223710566058,0.0613788698376243,0.0321204985992705,0.0189767843450531,0.12117890606176
1,162,0.455405216941204,0.0713740495128535,0.342037908056803,0.575113401364303,0.215356928873239,0.0534221808281379,0.131683115656211,0.308125025892932,0.440728196955543,0.0828708634381173,0.30485235305244,0.582737660947413,0.065489443453933,0.0333202950174019,0.0212600715975441,0.12756428308362
1,163,0.459653720210376,0.0703055424034752,0.347611449731634,0.575783838396976,0.218323092919779,0.0530032674755593,0.134732529365629,0.309002469641608,0.450835879476193,0.0815351222293734,0.314898640585994,0.590521837236153,0.0694800778683395,0.0343631090339551,0.0229606401835863,0.134008121475434
1,164,0.463744452512417,0.0692615981302108,0.35415516284554,0.577756016437168,0.221273589945674,0.052618079641456,0.138378336555541,0.310494176276804,0.459702539229965,0.0801061603273028,0.325854563757179,0.596893289787033,0.0733230473651564,0.0352507785507744,0.0249405410519186,0.139848235656306
1,165,0.467678766830002,0.0682294314516951,0.360353170120063,0.579758197373662,0.224148539189064,0.05224128710852,0.141386527071992,0.312761340870258,0.467379632250772,0.0786093415964179,0.334165336469566,0.601671375742954,0.0770013974050543,0.0359934871077467,0.0273063084628545,0.144152870475519
1,166,0.471464889576946,0.0672034335132263,0.36598490816662,0.581353539424645,0.226903036815771,0.0518530895893,0.144146693540986,0.316557173190976,0.473904286011447,0.0770783957593151,0.343702276133802,0.60611350971612,0.0805083405823941,0.0366091081260938,0.0295613555609173,0.149189329657031
1,167,0.475116157946499,0.0661875814857033,0.369963186215209,0.583959572756803,0.229511482529038,0.0514449366573486,0.147158695972752,0.316165099081387,0.47929286986945,0.0755576016305371,0.35324222498124,0.604485298231515,0.0838454501998021,0.0371207868056203,0.0313100348291966,0.153493479242114
1,168,0.478648439505485,0.065194121159999,0.372477258185708,0.586329402595269,0.231969290559271,0.0510211552885679,0.150294880356204,0.316834501343582,0.483540019870012,0.0740950248227584,0.359767990550763,0.60558238578015,0.0870199757426504,0.0375530786778868,0.0332196656072755,0.154699409421428
1,169,0.482077022259142,0.0642397238623928,0.376621171418244,0.587131459714536,0.234291939218811,0.0505963039204421,0.15237928283875,0.318178444215223,0.486622786566799,0.0727304066785648,0.365876170810831,0.604394090525353,0.0900418912025082,0.0379278951655541,0.035744373216863,0.157693998708221
1,170,0.485413328390741,0.0633413136206148,0.381652014870045,0.588669852497052,0.236511798991854,0.0501900758382717,0.155442673233913,0.318401387626687,0.488508813587414,0.071484673003416,0.369929169625024,0.604570167783317,0.0929213575758429,0.0382617506422532,0.0375988138714281,0.161963506362617
1,171,0.488661828436905,0.0625135420333362,0.385933406643754,0.588862155279145,0.238673468069751,0.0498224149732366,0.157507217557672,0.318450958628603,0.48916691714055,0.0703575909241361,0.371301527717999,0.603669961024542,0.0956670832802368,0.0385652268624327,0.0398293179553914,0.164684305098498
1,172,0.491817520453181,0.0617686054722515,0.390311823389999,0.590744423094183,0.240828406494322,0.0495108259323455,0.160894616997764,0.321551469300603,0.488578253330035,0.069335601659944,0.373599392562229,0.600745158425991,0.0982856937432883,0.038844514262544,0.042071490192102,0.167239620696465
1,173,0.49486429315131,0.0611175182827759,0.39216702009332,0.594376773373281,0.243029543051398,0.0492702151501797,0.164602648842105,0.324073036455924,0.486746419174364,0.0684058064984229,0.374520358389694,0.596789112234746,0.100781855474875,0.0391039490297131,0.0436844338080871,0.168766113413789
1,174,0.497774411343951,0.0605710616812412,0.396569604103518,0.596453786801124,0.245326331587309,0.0491140928227533,0.166761180061715,0.325893354286582,0.483705169909587,0.0675682771011913,0.376342179539122,0.593197269203963,0.103158708472904,0.0393481355329627,0.0453476044499906,0.171636591480683
1,175,0.500509245068353,0.0601389943079605,0.40319747848149,0.601208469667613,0.247760560652406,0.0490554701715069,0.169329636670408,0.328410940274208,0.479522763011728,0.0668395634183115,0.372489038091463,0.588312472633548,0.10541821507224,0.0395826465582637,0.0467207105153822,0.175304642298338
1,176,0.503021216506514,0.059827504355516,0.404922160143324,0.602892138118942,0.250363129406399,0.0491064090770751,0.172191434396896,0.331659293766453,0.474302218314038,0.0662449997387079,0.367128905307913,0.581854250362789,0.107561282648939,0.0398131463485594,0.0485993639299146,0.176352013369961
1,177,0.50525678036357,0.0596364029664313,0.406162087567674,0.603948472870258,0.253151975552131,0.0492763525648163,0.175043347305989,0.333231599031899,0.468177150225386,0.0658037383521632,0.362709190785696,0.574758532473579,0.109587820273982,0.0400436224894554,0.0493844129326087,0.179254025016312
1,178,0.507160115715321,0.0595581899857848,0.408539623632938,0.606349813149478,0.256131307779939,0.0495703178388575,0.177008257623143,0.336454339828244,0.461303431965899,0.0655150612898851,0.35760667901996,0.56798025515275,0.111497077836991,0.040274870910165,0.0509424018122699,0.179602509703847
1,179,0.508677124432136,0.0595803747253733,0.410365665669599,0.607261570620748,0.259292190642994,0.0499882215271807,0.178905816144824,0.342581663562387,0.453847740147613,0.0653544053529093,0.350149147462787,0.560911999160434,0.113288574027872,0.0405042920078088,0.0522592087781089,0.183393637775013
1,180,0.509759320368645,0.059690667806336,0.41136329220899,0.60675112473509,0.26261434362359,0.0505259344941608,0.181678160064841,0.346027004593708,0.445974705719701,0.0652821344572619,0.340146249116437,0.553113600900277,0.114963646636011,0.0407274619067556,0.0546142930271033,0.184567161240343
1,181,0.510367242733191,0.0598828766744112,0.411701498425832,0.608268427491228,0.266068802797186,0.0511775509903393,0.184486539088693,0.350450679383985,0.437834636701563,0.0652606923786771,0.332187153989822,0.54496150944808,0.116527287400524,0.0409410545094344,0.0555289246953965,0.187310947606401
1,182,0.51047310230179,0.0601605636190643,0.409783879158467,0.607493034302653,0.269620937290926,0.0519375370542095,0.186318428124831,0.35553918536485,0.429553484731347,0.0652711746290978,0.323586405540549,0.53683340483214,0.117989660486342,0.0411458761270682,0.0568498831391364,0.189554783524712
1,183,0.510062437971435,0.0605362522879027,0.409290124753757,0.607295839111284,0.273233277366951,0.052801461977023,0.188865053238464,0.362543281690885,0.421226099104437,0.0653209172591871,0.316190228249493,0.527730689694233,0.119366712680949,0.0413484573689083,0.0579922614767635,0.189860616872079
1,184,0.509134616525249,0.0610259519018871,0.411022913395991,0.606788584220591,0.276867709559929,0.0537648957708811,0.192699748660484,0.368091432720675,0.412913164440887,0.0654383263836151,0.306563637888302,0.519823065041758,0.120679584653075,0.0415601107888414,0.0590058024262011,0.192620501488641
1,185,0.507702072903598,0.0616411290383109,0.408116815042994,0.608392024009281,0.280486789982009,0.0548212070460382,0.194377745753829,0.370723304781144,0.4046417675339,0.0656573376847641,0.298858314448349,0.511068900684786,0.121952986067652,0.0417935562562052,0.0597475372064405,0.195643849171877
1,186,0.505788292317805,0.0623817868974146,0.403431592847333,0.607789154932021,0.284054149868192,0.0559597227136981,0.195550699058308,0.375388825058629,0.39640930089685,0.0659990411253062,0.287020811516002,0.502059505528809,0.123213079502826,0.0420586418703585,0.0604234723480282,0.1984356866012
1,187,0.503424685858294,0.0632340440277904,0.400137710643966,0.605790299884592,0.287534140760277,0.057165600462316,0.196406580457327,0.381059054772012,0.388190242921642,0.0664596816089611,0.278130110462312,0.495420183609406,0.124485536200295,0.0423595164445035,0.0616627498489542,0.199308910544972
1,188,0.500646674993683,0.0641735063912045,0.395030761614191,0.604483575739417,0.290890941532966,0.0584218727747301,0.197657321767692,0.385721245918911,0.379945096126559,0.0670110265909213,0.270873909804773,0.487962949701266,0.125794212665115,0.0426951415943612,0.0629520976852236,0.201686030144381
1,189,0.497489421999452,0.0651729096105796,0.391137792604064,0.601802952499356,0.294087333939137,0.0597129248196122,0.200673951315107,0.391349893050464,0.371630379620129,0.067612333853092,0.26188882949009,0.48142602725447,0.127160448872868,0.0430633056427659,0.0644322425930787,0.204765651785376
1,190,0.493983681251362,0.0662105289981876,0.385982175107461,0.599916013794247,0.297083308617244,0.0610278019980258,0.201863387874432,0.397450142521842,0.363208196547107,0.0682268868520611,0.251955125964764,0.474910078641763,0.128602535833336,0.0434662540656512,0.0652049659896459,0.206753057077357
1,191,0.490152198109366,0.0672756618567859,0.380483294983468,0.599095431026514,0.299834661382337,0.062361641060891,0.201105063593869,0.40440403506358,0.354653758365223,0.0688340624329732,0.243403935972088,0.466205887964642,0.130134691355498,0.0439149246513588,0.0659402278175869,0.208544973937209
1,192,0.486006980042696,0.0683689758107166,0.373656658363956,0.596259618436534,0.302291811271197,0.0637142265989371,0.202684561343954,0.409459677801905,0.345959517407519,0.0694309415134322,0.236389801325077,0.458793438570182,0.131765048777106,0.0444292531102492,0.0663912654887328,0.211016306543317
1,193,0.481547650189139,0.0694978734866424,0.366523914222174,0.594388119170069,0.304399183558958,0.0650859086319678,0.202600742746356,0.415192240352023,0.337135253602224,0.0700234657687215,0.226046084147441,0.449683996074791,0.133492642326787,0.0450338293045527,0.0665177565087388,0.213316226909349
1,194,0.476760994538123,0.0706692340135755,0.3588381696722,0.592987392052762,0.306095570495373,0.0664724081404842,0.203015055535919,0.419174128341475,0.328204419015223,0.0706128411202495,0.215788154626248,0.446283340241883,0.135303945714894,0.0457503884881426,0.0672304255527724,0.216182881777767
1,195,0.471621737386503,0.0718830349340186,0.351182781282963,0.589959265568956,0.307315823087312,0.0678608300915668,0.202055969369904,0.421598102097248,0.31919796263182,0.0711853550214351,0.207409474946,0.437671029323229,0.137169923948698,0.0465901507950054,0.067876534223247,0.218787651373434
1,196,0.466094517106098,0.0731298599897441,0.344723782046116,0.586157133043621,0.307993999590915,0.069228998503028,0.201304378217771,0.424082482266639,0.310147389655022,0.0717115989976942,0.199436011183496,0.430229506842725,0.139044602811049,0.047549184823646,0.0686891502708766,0.222738344793555
1,197,0.460136970151667,0.0743932934852358,0.337207248194164,0.584368851644586,0.308067745973295,0.0705488839301145,0.199216301362817,0.428179245827414,0.301078727117549,0.0721555006775081,0.190213060396164,0.422225766544379,0.140865807001797,0.0486087015524623,0.0694122074737507,0.227855257826795
1,198,0.453703750763532,0.0756556665448804,0.329951993017725,0.57910807780697,0.307483335346764,0.0717929262353662,0.196628391376679,0.429592288110853,0.292008426629161,0.0724879900244442,0.179221974813319,0.414223197331522,0.1425581020811,0.0497399801723642,0.0690394389427534,0.232027006559865
1,199,0.446751209657329,0.0769039025729591,0.32098726996681,0.573109704770986,0.306200589347623,0.0729405315014515,0.194775350009594,0.430734894940749,0.282941387850665,0.0726977339869464,0.170209250433935,0.405804415188419,0.144037371897633,0.0509113554411703,0.0691436591853135,0.234462177599812
1,200,0.43924233554625,0.0781322230602954,0.310963907554309,0.569703135738926,0.30419692092587,0.0739819089560467,0.190658381307776,0.431592621629445,0.273870688566505,0.0727930495263759,0.160496390520053,0.399133524502552,0.14521617018935,0.0520934773357245,0.0692497139811857,0.237608701893437
1,201,0.431151461426846,0.0793402217162903,0.299975210723088,0.564982717515599,0.301469950109054,0.0749178701742956,0.186844148518723,0.431215442880014,0.264778545560175,0.0727936134097326,0.153232192258591,0.392392247367011,0.146009149460387,0.0532598906283659,0.0687563882398796,0.239217949521235
1,202,0.422468211062453,0.0805274632033463,0.290673049608052,0.558360114392742,0.298038461720761,0.075756447273439,0.181159858489288,0.428265159275105,0.255638455289336,0.0727158841837294,0.144180666342406,0.383326074284388,0.146338369577861,0.0543829190960816,0.0677685509543256,0.241835274602105
1,203,0.413200268517451,0.0816880071097797,0.280158315692637,0.549775970592748,0.293941798629228,0.076508945939757,0.175863473535127,0.429022469019245,0.246419010050962,0.0725599835758143,0.135825373684554,0.376312769495149,0.146138776185997,0.0554284227561343,0.0665129674804309,0.243894856224462
1,204,0.403374799786428,0.082808800821046,0.269010351850646,0.540401495771092,0.289238034129793,0.0771883163913193,0.170242008445219,0.425359193464152,0.237090057281821,0.0723059890183752,0.127081138687877,0.365131461764443,0.145364238974551,0.0563548590807864,0.0650640954404618,0.244008176537684
1,205,0.393038645116437,0.0838741283388418,0.259173797929914,0.531156134443883,0.284001373852257,0.0778112630678513,0.164522962187704,0.420701706595811,0.22763131879724,0.0719233479362995,0.120009140592596,0.355856080118441,0.14399407919355,0.0571204886193089,0.0632261882110734,0.243757585041288
1,206,0.382257563430213,0.0848749425571208,0.248705278971908,0.523067140335958,0.278319157424738,0.0784030359289141,0.159193277684522,0.419850431285438,0.218042372809899,0.0713902744997262,0.113070638470952,0.346607860774305,0.142039160902436,0.0576979326085913,0.0604600383255613,0.24508113221201
1,207,0.371114715492235,0.0858187299415825,0.237774951236463,0.517435368460015,0.272288585048886,0.0790016958574141,0.153567106547252,0.413202086613615,0.2083515464521,0.0707142338304616,0.10444096510093,0.336870355250031,0.139545818415114,0.0580902532225901,0.058627842491451,0.244120764802917
1,208,0.359708252356218,0.0867343684012191,0.223290523955101,0.506452836357828,0.266013003678294,0.0796581047865376,0.146964021258894,0.410602840612992,0.198620523507928,0.0699430398608189,0.0967855071017892,0.323460626551001,0.136595640578686,0.0583404003785134,0.0563572232892081,0.243138120099455
1,209,0.348147550786196,0.0876680800275958,0.212158330892453,0.499340905761304,0.259597440400117,0.0804295017906567,0.141927764427986,0.404326807389488,0.188941953094452,0.0691596023082502,0.089763655469552,0.314729522937322,0.133299724649977,0.0585277978927546,0.0534366912867305,0.24158341626068
1,210,0.336547605943275,0.0886705931532666,0.200010378464615,0.486291693506715,0.2531432243621,0.0813677322795694,0.134299149289993,0.401289906359362,0.179429195754388,0.0684607457000119,0.083081571077455,0.302544913506791,0.129787390750407,0.0587513333013448,0.0511252417300264,0.238257372200235
1,211,0.325021533205075,0.0897802925912669,0.189625104310075,0.479102190118936,0.246741994885588,0.0825063967195924,0.128701519756903,0.398724431783054,0.170200037775444,0.0679286497936141,0.0753338783007929,0.292897448664556,0.126191074189455,0.0591045874557016,0.0485570695427441,0.237236098891894
1,212,0.313671930754838,0.0910098534579343,0.177738384979464,0.47117365264234,0.240469940690068,0.0838524155711374,0.12099935860732,0.39812289007102,0.161358585847842,0.067607785700056,0.0686255659157306,0.287591205565432,0.122630470573149,0.0596533161585535,0.04591826231998,0.236644295769756
1,213,0.302582591155152,0.0923425944685837,0.165280351154243,0.463826963346413,0.234383416462393,0.0853857809181237,0.113106053494708,0.396491160975135,0.152980354304913,0.0674975005372835,0.0620560251757496,0.281628543318284,0.119199306437911,0.0604241976253484,0.0423324356940911,0.237631577296415
1,214,0.291812239365297,0.0937400775712927,0.152863745960407,0.455848213478539,0.228516894581661,0.0870675921589237,0.106174439464575,0.394017238732307,0.145104264865628,0.0675622169136897,0.0561899414328218,0.274313370616397,0.115957124086477,0.0614080719293386,0.0390550493749678,0.237626889333314
2,140,0.737142373171025,0.0982246329325726,0.562488692311146,0.879766981133398,0.61545654470287,0.103672319568388,0.445553317269741,0.779909545764779,0.13128361064471,0.0682524367242135,0.0434853335548124,0.268196993048112,0.0736585996931555,0.0438067172486515,0.0217706027869199,0.158684303611193
2,141,0.737827016116573,0.095187662454953,0.569743197942203,0.877734568011913,0.610245231102334,0.100907376848523,0.44366121278004,0.768971604071856,0.138861575779792,0.0680840195166535,0.0486492785693946,0.270434359970144,0.0788303530610177,0.0442224999907524,0.0250414431234628,0.163856561827366
2,142,0.738440646833814,0.0923782259024894,0.575804054746723,0.875925825436693,0.604897227542097,0.0984099881051324,0.442536752184079,0.7586569518342,0.147083143547547,0.0682335454629716,0.0544019549233472,0.274685771950029,0.0845191132700087,0.0447962778603595,0.0293344122262286,0.168627594383691
2,143,0.738977170894479,0.0898200582569476,0.579933070202299,0.873094197840829,0.599355456954195,0.0962058719424469,0.438527264459403,0.749002655691814,0.156063185807769,0.06876374077252,0.0607401585697225,0.285675471642537,0.0907965331136545,0.0455695953057761,0.0329101855130618,0.177738861320859
2,144,0.739434385135766,0.0875166238862718,0.586161231239392,0.871109458660862,0.593557493264826,0.0942829374493706,0.436779107391851,0.741149747570888,0.165930474864993,0.0696933833999742,0.0676826802066049,0.297499486378275,0.0977373797006888,0.0465723429187053,0.0376582910261758,0.183697576849489
2,145,0.7398153272121,0.0854477715250866,0.590504536729957,0.868574402468638,0.587449117060822,0.0925902533080858,0.432837777397185,0.73338710128926,0.176812228037553,0.0709840008135581,0.0751412959588089,0.309060212500016,0.105413016831765,0.0478142780021009,0.0425834788192525,0.192703676663085
2,146,0.740127743323169,0.0835747486786866,0.594591931012075,0.866342034585518,0.580994386603677,0.0910521270700637,0.428085734941734,0.724582786687705,0.188821771542204,0.0725473327183852,0.0840118841279624,0.321310814473096,0.113887072941333,0.0492836131647367,0.0478288142496074,0.204891034394292
2,147,0.74038238668552,0.0818504916578833,0.596608939112163,0.863646831973288,0.574182415334104,0.0895900948402927,0.423360479859604,0.714779876392992,0.202047655262017,0.07426746819857,0.0930755803272514,0.335217129274695,0.123212589520242,0.0509520965416132,0.0538288762558,0.218365074294086
2,148,0.740591010832078,0.080230536566439,0.59979969767451,0.861677402172431,0.567031261581272,0.0881437915853105,0.420524270405621,0.704700848983581,0.216542018676744,0.0760275388498878,0.10382217270644,0.352319231647872,0.133429154017492,0.0527843453031485,0.0602142037550058,0.230717730505549
2,149,0.740764741384214,0.0786804862126502,0.602603210344369,0.858426091424368,0.559589144895729,0.0866834140485717,0.415562309801099,0.693770144980475,0.23230694678531,0.0777313236213327,0.116028488992656,0.369580141911962,0.144558373680303,0.0547476859831892,0.068410009015192,0.245357479058262
2,150,0.740913116153716,0.0771781799026659,0.604250679198161,0.856333672424929,0.551932809990704,0.0852101614388171,0.410349351846589,0.685056086017565,0.249279725456529,0.079313496712154,0.128732448759141,0.388476350236506,0.156596759066593,0.0568180643795033,0.0759433501002401,0.260843389587371
2,151,0.741043672540178,0.0757112844526008,0.607892196185827,0.855292766211987,0.54416262784395,0.083745343260506,0.406322271220459,0.675988714605218,0.267320490082149,0.0807364899225842,0.143306463141014,0.410847010243951,0.169506541093686,0.058978492324057,0.0843409503792091,0.277192179820863
2,152,0.741161710690139,0.0742727829294141,0.609974738835476,0.8527702913431,0.536394269600326,0.0823131225403358,0.401967007341867,0.667647525263352,0.286207488320116,0.0819765399228216,0.159240191644324,0.431437896614076,0.183206626747393,0.0612094764172978,0.0933123125858307,0.2963251748757
2,153,0.741269861570951,0.0728571786677398,0.614365294420163,0.850754035140284,0.528747556332116,0.0809248484875894,0.397996944360498,0.659621282380416,0.305644703533134,0.0830063589187113,0.175582420875201,0.451215183979853,0.19756699049196,0.063475399468221,0.103836896728899,0.314055061736294
2,154,0.741367314213634,0.0714592381696915,0.616211574480333,0.84891248807511,0.521334024773707,0.079572459781408,0.394550987932281,0.650842897998663,0.325283355715125,0.0837848037369323,0.195318467208326,0.472973412290595,0.212409541549545,0.065714580948415,0.114941825569316,0.331769252466448
2,155,0.741448875930612,0.0700754102234038,0.616270895738293,0.846871695625971,0.514245281241964,0.0782336909463076,0.390693853159092,0.643297933875448,0.344753944695664,0.084261107513639,0.214481956916518,0.493056715429533,0.227516736918947,0.0678403745848204,0.12636380266777,0.350377615081063
2,156,0.741504282738635,0.0687065544146535,0.619215659493337,0.844997463334492,0.507543995222008,0.0768854311293955,0.386664852504711,0.634311655033174,0.363701605451735,0.0843923247638714,0.232973524082988,0.511582998357355,0.24264668241602,0.0697550218627672,0.13810554546626,0.367055306648246
2,157,0.741518218086112,0.0673599732840933,0.621660639707958,0.842603065659043,0.501258590837431,0.0755177990241771,0.381574926460587,0.627687021784135,0.381816811421296,0.0841637289375253,0.249699383206231,0.527288560407612,0.25755149409109,0.0713705323988541,0.150408273501935,0.385066670461685
2,158,0.741471313493101,0.0660491667343471,0.624118347070871,0.840898893258541,0.49538183758721,0.0741421267870426,0.376993912740078,0.619948892423319,0.398855928210452,0.0836000495420254,0.267531789304324,0.541810264301996,0.271995225924592,0.0726270597377384,0.161796917096883,0.402972760831668
2,159,0.741342079089598,0.0647909143972038,0.625819111716785,0.838958632667414,0.489873001012051,0.0727896037907402,0.373963817424765,0.609579520707576,0.414649873205403,0.0827613299763771,0.28342158936747,0.555256315195463,0.285768626335677,0.0735013669798804,0.173469908605102,0.417961622170579
2,160,0.74110938949351,0.0636006506568211,0.62729703687441,0.83760096682945,0.484663015168432,0.0715014779135645,0.369829736108295,0.602323493108461,0.429102129473207,0.0817257878332362,0.296906982088436,0.566424051631902,0.298699492925883,0.0740037382313456,0.185961041257764,0.432709492191829
2,161,0.740754966089242,0.0624880077985422,0.628348737022817,0.836245825519966,0.479662079571058,0.0703150357387657,0.364872872935918,0.597607063224283,0.442178786323601,0.0805682070776575,0.312148169359732,0.575768766597096,0.310658575759328,0.0741671582109607,0.195801675816767,0.442718127754713
2,162,0.740265317125585,0.061454440002649,0.631114011687837,0.833582899902111,0.474768976038302,0.0692512639667362,0.359671331642019,0.591056442147214,0.453893504169076,0.0793436648625394,0.325165995151194,0.585175428331187,0.321561511634349,0.0740350903360153,0.206836780681839,0.449734375914825
2,163,0.739632795384359,0.0604939599453834,0.633350489029025,0.831277603254516,0.469881216271726,0.0683093528491965,0.355494675217025,0.582719596352537,0.464290054740255,0.0780828630465994,0.337338461436064,0.593423878996999,0.331367355453742,0.0736531486897317,0.215702362198039,0.458141301006484
