"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"L","uss","2","1978","213","207","217","191","188","195","300","303","303","0.23"
"L","uss","2","1979","204","197","207","195","183","196","258","216","303","0.17"
"L","uss","2","1980","253","224","278","238","206","268","286","278","303","0.2"
"L","uss","2","1981","246","228","262","188","187","213","276","270","283","0.28"
"L","uss","2","1982","230","225","237","215","206","223","246","239","251","0.13"
"L","uss","2","1983","242","227","259","187","176","190","274","270","279","0.27"
"L","uss","2","1984","216","202","216","186","181","192","279","242","303","0.25"
"L","uss","2","1985","218","211","227","193","186","202","248","233","248","0.19"
"L","uss","2","1986","250","245","265","230","214","252","274","264","298","0.21"
"L","uss","2","1987","220","201","238","200","179","217","245","226","263","0.2"
"L","uss","2","1988","220","195","238","177","170","184","296","303","303","0.32"
"L","uss","2","1989","197","186","214","189","168","204","221","207","228","0.18"
"L","uss","2","1990","197","184","205","152","147","161","272","239","303","0.37"
"L","uss","2","1991","202","198","206","180","174","186","223","217","228","0.17"
"L","uss","2","1992","253","236","271","168","165","177","299","303","303","0.56"
"L","uss","2","1993","227","214","238","161","159","163","289","275","303","0.55"
"L","uss","2","1994","219","202","236","154","151","156","281","269","301","0.45"
"L","uss","2","1995","183","176","186","151","148","154","252","238","260","0.36"
"L","uss","2","1996","233","223","242","187","183","192","278","270","283","0.35"
"L","uss","2","1997","185","176","190","150","148","153","281","265","303","0.47"
"L","uss","2","1998","236","230","245","150","148","152","286","281","288","0.59"
"L","uss","2","1999","261","248","275","171","170","174","302","303","303","0.57"
"L","uss","2","2000","222","198","250","159","157","161","288","281","296","0.51"
"L","uss","2","2001","234","214","252","150","148","152","302","303","303","0.68"
"L","uss","2","2002","238","227","248","137","135","141","297","291","303","0.72"
"L","uss","2","2003","227","199","254","153","151","155","302","303","303","0.66"
"L","uss","2","2004","270","256","285","160","156","164","303","303","303","0.66"
"L","uss","2","2005","266","251","281","146","143","148","303","303","303","0.63"
"L","uss","2","2006","243","238","249","150","146","156","285","281","287","0.54"
"L","uss","2","2007","266","263","287","158","156","160","303","303","303","0.56"
"L","uss","2","2008","227","207","247","159","158","161","303","303","303","0.64"
"L","uss","2","2009","242","227","257","149","147","154","302","303","303","0.67"
"L","uss","2","2010","255","233","276","133","129","138","303","303","303","0.75"
"L","uss","2","2011","220","203","231","122","92","147","288","286","290","0.62"
"L","uss","2","2012","221","193","271","144","139","151","303","303","303","0.62"
"L","uss","2","2013","216","208","224","150","148","151","292","289","295","0.66"
"L","uss","2","2014","191","185","195","156","153","159","302","303","303","0.51"
"L","uss","2","2015","271","260","286","132","130","143","303","303","303","0.75"
"L","uss","2","2016","229","213","244","165","158","170","296","290","303","0.45"
"L","uss","2","2017","244","233","255","170","160","182","301","301","303","0.49"
