"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","ps","1","1978","219","211","223","233","205","348","247","216","366","0.04"
"K","ps","1","1979","272","240","304","272","183","362","291","193","366","0.01"
"K","ps","1","1980","274","241","309","256","183","360","281","188","366","0.01"
"K","ps","1","1981","219","195","235","196","183","206","266","196","366","0.13"
"K","ps","1","1982","280","264","295","262","250","276","298","277","315","0.15"
"K","ps","1","1983","276","245","307","280","183","357","321","215","366","0.03"
"K","ps","1","1984","273","241","305","266","183","351","307","213","366","0.05"
"K","ps","1","1985","218","192","250","184","183","183","259","203","366","0.23"
"K","ps","1","1986","273","243","302","221","183","288","259","194","366","0.04"
"K","ps","1","1987","272","241","304","235","183","305","279","224","366","0.04"
"K","ps","1","1988","281","245","320","268","183","336","336","262","366","0.14"
"K","ps","1","1989","268","261","274","253","244","264","282","277","287","0.13"
"K","ps","1","1990","248","216","272","204","183","249","281","259","304","0.32"
"K","ps","1","1991","271","259","282","249","228","267","292","281","304","0.2"
"K","ps","1","1992","272","240","305","236","183","329","282","195","366","0.05"
"K","ps","1","1993","271","235","307","208","183","270","266","203","366","0.1"
"K","ps","1","1994","269","227","303","199","183","241","249","207","293","0.1"
"K","ps","1","1995","274","234","311","201","183","251","249","203","327","0.09"
"K","ps","1","1996","273","228","316","212","183","270","325","257","366","0.44"
"K","ps","1","1997","302","211","355","232","183","329","364","366","366","0.5"
"K","ps","1","1998","292","264","315","234","183","271","343","331","366","0.57"
"K","ps","1","1999","295","242","336","214","183","272","359","342","366","0.75"
"K","ps","1","2000","283","206","342","202","183","252","365","366","366","0.76"
"K","ps","1","2001","269","205","327","200","183","245","351","326","366","0.72"
"K","ps","1","2002","304","275","330","264","205","306","335","324","346","0.29"
"K","ps","1","2003","312","296","327","263","249","280","356","352","360","0.47"
"K","ps","1","2004","281","220","338","208","183","255","366","366","366","0.78"
"K","ps","1","2005","291","244","329","242","183","318","301","258","349","0.19"
"K","ps","1","2006","344","331","358","296","277","313","366","366","366","0.36"
"K","ps","1","2007","342","351","360","275","183","340","366","366","366","0.26"
"K","ps","1","2008","278","264","294","243","183","273","325","297","353","0.34"
"K","ps","1","2009","328","305","342","297","275","325","349","342","359","0.2"
"K","ps","1","2010","286","259","342","227","183","263","357","332","366","0.55"
"K","ps","1","2011","292","239","348","238","202","270","364","360","366","0.55"
"K","ps","1","2012","332","321","346","285","237","310","365","362","366","0.33"
"K","ps","1","2013","293","279","302","265","254","287","365","366","366","0.28"
"K","ps","1","2014","327","319","339","282","246","309","353","347","360","0.3"
"K","ps","1","2015","292","202","349","215","183","304","363","366","366","0.29"
"K","ps","1","2016","294","289","300","269","266","278","365","366","366","0.28"
"K","ps","1","2017","335","321","348","289","201","312","364","360","366","0.27"
