"pod","region","season","phase","slope.mn","slope.lci","slope.uci","2.5%","97.5%"
"J","uss","2","peak","1.01","0.6","1.43","-0.19","2.18"
"J","uss","2","first","-0.59","-0.7","-0.46","-0.93","-0.24"
"J","uss","2","last","0.83","0.72","0.94","0.52","1.19"
"J","uss","2","peak.20012016","6.49","3.96","9.48","-4.05","14.9"
"J","uss","2","first.20012016","0.92","0.81","1.03","0.59","1.29"
"J","uss","2","last.20012016","0.32","0.16","0.49","-0.1","0.75"
