"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","200","223","201","183","214","230","211","312","0.06"
"J","ps","1","1979","275","223","329","278","183","363","299","185","366","0.01"
"J","ps","1","1980","267","218","314","228","183","363","262","186","366","0.02"
"J","ps","1","1981","240","216","267","231","183","323","257","195","366","0.03"
"J","ps","1","1982","288","262","318","259","234","283","318","292","343","0.16"
"J","ps","1","1983","275","220","328","284","183","361","320","188","366","0.02"
"J","ps","1","1984","270","220","326","251","183","358","309","195","366","0.07"
"J","ps","1","1985","209","187","248","183","183","183","251","207","366","0.25"
"J","ps","1","1986","272","218","320","227","183","354","274","188","366","0.05"
"J","ps","1","1987","337","317","359","289","183","336","364","353","366","0.28"
"J","ps","1","1988","322","288","357","267","183","308","362","331","366","0.43"
"J","ps","1","1989","280","263","301","254","236","269","307","289","329","0.18"
"J","ps","1","1990","246","199","278","201","183","257","276","250","366","0.27"
"J","ps","1","1991","270","251","289","246","215","274","293","275","313","0.17"
"J","ps","1","1992","298","268","330","258","183","294","336","309","366","0.33"
"J","ps","1","1993","326","194","364","245","183","348","365","366","366","0.32"
"J","ps","1","1994","318","215","361","223","183","303","366","366","366","0.64"
"J","ps","1","1995","308","202","360","194","183","247","366","366","366","0.91"
"J","ps","1","1996","270","205","328","209","183","289","324","232","366","0.42"
"J","ps","1","1997","218","186","266","184","183","183","366","366","366","0.77"
"J","ps","1","1998","313","239","357","222","183","276","365","358","366","0.73"
"J","ps","1","1999","295","213","351","212","183","286","362","344","366","0.76"
"J","ps","1","2000","272","202","315","203","183","263","356","343","366","0.72"
"J","ps","1","2001","277","202","321","211","183","268","344","325","366","0.56"
"J","ps","1","2002","259","196","308","197","183","247","357","325","366","0.69"
"J","ps","1","2003","314","289","346","257","183","280","362","353","366","0.48"
"J","ps","1","2004","275","200","345","213","183","259","362","351","366","0.55"
"J","ps","1","2005","334","312","358","252","183","292","366","362","366","0.44"
"J","ps","1","2006","296","279","315","266","249","284","327","310","340","0.22"
"J","ps","1","2007","298","285","312","252","238","269","339","332","346","0.43"
"J","ps","1","2008","319","223","360","220","183","282","366","366","366","0.64"
"J","ps","1","2009","303","191","356","188","183","205","364","354","366","0.35"
"J","ps","1","2010","286","222","347","221","183","262","356","329","366","0.57"
"J","ps","1","2011","306","239","355","237","188","272","365","356","366","0.55"
"J","ps","1","2012","319","310","329","282","267","293","348","341","355","0.24"
"J","ps","1","2013","292","269","355","251","183","276","366","366","366","0.31"
"J","ps","1","2014","319","271","346","265","183","297","363","351","366","0.31"
"J","ps","1","2015","281","193","342","198","183","282","339","315","366","0.24"
"J","ps","1","2016","296","286","306","266","255","275","346","330","366","0.28"
"J","ps","1","2017","285","272","301","249","192","263","352","338","366","0.3"
