"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"K","uss","2","1978","210","198","222","182","181","190","302","303","303","0.21"
"K","uss","2","1979","191","183","195","166","165","177","302","303","303","0.21"
"K","uss","2","1980","212","188","220","180","172","192","285","227","303","0.2"
"K","uss","2","1981","214","196","254","129","92","188","259","248","269","0.25"
"K","uss","2","1982","240","229","253","218","179","234","261","246","281","0.13"
"K","uss","2","1983","199","187","208","132","92","168","265","236","279","0.32"
"K","uss","2","1984","209","178","288","160","155","167","301","295","303","0.36"
"K","uss","2","1985","183","170","191","152","149","156","284","243","303","0.37"
"K","uss","2","1986","170","161","178","146","143","149","290","265","303","0.39"
"K","uss","2","1987","192","174","208","149","146","156","298","287","303","0.52"
"K","uss","2","1988","180","170","184","153","151","156","303","303","303","0.45"
"K","uss","2","1989","176","162","190","141","130","149","280","217","303","0.32"
"K","uss","2","1990","195","184","202","130","110","167","278","269","289","0.42"
"K","uss","2","1991","177","166","189","136","129","142","222","215","230","0.38"
"K","uss","2","1992","250","233","285","154","92","224","292","265","303","0.43"
"K","uss","2","1993","245","229","281","104","92","118","293","269","303","0.55"
"K","uss","2","1994","179","171","186","153","150","157","267","235","303","0.32"
"K","uss","2","1995","210","154","244","137","133","141","267","261","274","0.47"
"K","uss","2","1996","174","168","180","149","146","152","272","260","303","0.39"
"K","uss","2","1997","191","151","293","132","128","136","303","303","303","0.64"
"K","uss","2","1998","252","188","287","145","143","148","298","284","303","0.61"
"K","uss","2","1999","232","215","248","163","160","167","276","267","290","0.43"
"K","uss","2","2000","184","178","190","163","160","166","275","263","290","0.31"
"K","uss","2","2001","187","158","229","135","132","138","291","284","301","0.64"
"K","uss","2","2002","194","165","235","136","133","142","289","278","303","0.64"
"K","uss","2","2003","205","181","230","150","148","154","301","294","303","0.63"
"K","uss","2","2004","226","216","238","184","183","189","302","302","303","0.52"
"K","uss","2","2005","252","240","263","145","144","152","295","291","302","0.57"
"K","uss","2","2006","227","200","250","154","148","163","291","280","303","0.53"
"K","uss","2","2007","257","212","294","178","177","184","303","303","303","0.47"
"K","uss","2","2008","277","197","296","161","157","166","303","303","303","0.57"
"K","uss","2","2009","242","201","276","116","95","126","299","294","303","0.72"
"K","uss","2","2010","273","231","293","103","92","153","303","303","303","0.69"
"K","uss","2","2011","208","189","246","165","163","167","303","302","303","0.61"
"K","uss","2","2012","264","238","286","95","92","105","303","303","303","0.57"
"K","uss","2","2013","254","240","274","183","172","193","302","302","303","0.41"
"K","uss","2","2014","232","199","285","127","92","180","303","303","303","0.55"
"K","uss","2","2015","214","195","233","160","157","162","301","297","303","0.63"
"K","uss","2","2016","269","248","286","151","141","156","303","301","303","0.43"
"K","uss","2","2017","186","176","225","169","164","174","228","189","258","0.13"
