"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"L","uss","2","1978","213","204","220","181","177","188","303","303","303","0.23"
"L","uss","2","1979","204","193","213","170","164","183","283","231","303","0.17"
"L","uss","2","1980","253","210","286","183","170","199","298","288","303","0.2"
"L","uss","2","1981","245","217","266","147","92","186","289","280","303","0.28"
"L","uss","2","1982","230","219","241","195","182","210","257","247","265","0.13"
"L","uss","2","1983","242","199","263","166","159","174","286","277","298","0.27"
"L","uss","2","1984","218","197","268","171","165","181","298","286","303","0.25"
"L","uss","2","1985","218","202","231","171","165","182","265","244","303","0.19"
"L","uss","2","1986","249","210","271","166","151","187","285","270","303","0.21"
"L","uss","2","1987","220","186","251","164","154","175","276","258","303","0.2"
"L","uss","2","1988","218","188","259","151","142","165","301","303","303","0.32"
"L","uss","2","1989","197","155","220","144","130","164","249","227","283","0.18"
"L","uss","2","1990","197","175","212","133","115","149","294","279","303","0.37"
"L","uss","2","1991","201","194","209","173","166","182","228","219","237","0.17"
"L","uss","2","1992","253","225","284","153","143","167","301","297","303","0.56"
"L","uss","2","1993","233","210","267","157","153","161","294","275","303","0.6"
"L","uss","2","1994","218","183","245","147","143","151","289","274","303","0.45"
"L","uss","2","1995","184","173","194","142","136","147","270","252","303","0.36"
"L","uss","2","1996","233","220","249","171","165","179","285","273","303","0.34"
"L","uss","2","1997","186","173","208","145","140","149","294","278","303","0.47"
"L","uss","2","1998","236","223","248","145","142","149","290","283","300","0.59"
"L","uss","2","1999","261","237","286","165","162","169","303","303","303","0.57"
"L","uss","2","2000","221","190","260","153","149","156","293","284","303","0.5"
"L","uss","2","2001","236","204","265","144","140","148","303","303","303","0.68"
"L","uss","2","2002","235","217","252","128","119","137","298","289","303","0.69"
"L","uss","2","2003","233","192","279","146","143","151","303","303","303","0.67"
"L","uss","2","2004","271","249","292","150","145","159","303","303","303","0.64"
"L","uss","2","2005","269","240","291","137","133","142","303","303","303","0.62"
"L","uss","2","2006","243","234","252","135","128","146","291","285","301","0.52"
"L","uss","2","2007","269","233","293","151","147","155","303","303","303","0.56"
"L","uss","2","2008","231","201","266","154","151","158","303","303","303","0.65"
"L","uss","2","2009","242","216","267","140","135","147","303","303","303","0.67"
"L","uss","2","2010","254","221","286","126","116","136","303","303","303","0.74"
"L","uss","2","2011","220","198","257","104","92","134","294","290","300","0.62"
"L","uss","2","2012","227","188","289","125","113","138","303","303","303","0.62"
"L","uss","2","2013","221","198","242","144","139","148","297","291","303","0.64"
"L","uss","2","2014","191","182","200","148","142","154","303","303","303","0.51"
"L","uss","2","2015","274","255","294","108","92","128","303","303","303","0.75"
"L","uss","2","2016","231","207","256","152","145","159","302","301","303","0.46"
"L","uss","2","2017","244","225","261","150","140","161","303","303","303","0.49"
