"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","206","219","208","195","212","231","213","230","0.06"
"J","ps","1","1979","270","241","300","262","183","356","289","197","366","0.01"
"J","ps","1","1980","275","239","309","256","183","359","274","188","366","0.01"
"J","ps","1","1981","241","225","255","235","210","253","255","230","289","0.03"
"J","ps","1","1982","288","270","309","264","250","281","312","294","328","0.16"
"J","ps","1","1983","271","236","305","285","183","354","326","227","366","0.03"
"J","ps","1","1984","272","240","307","254","183","349","311","243","366","0.07"
"J","ps","1","1985","208","189","231","183","183","183","247","208","293","0.27"
"J","ps","1","1986","267","237","295","214","183","269","252","195","311","0.04"
"J","ps","1","1987","337","325","352","302","281","332","364","359","366","0.26"
"J","ps","1","1988","323","299","350","271","230","302","362","352","366","0.43"
"J","ps","1","1989","280","267","295","257","246","269","303","288","320","0.18"
"J","ps","1","1990","245","210","269","200","183","241","271","255","286","0.26"
"J","ps","1","1991","270","256","284","247","222","269","292","279","306","0.17"
"J","ps","1","1992","299","278","317","262","225","292","335","310","366","0.33"
"J","ps","1","1993","335","330","360","246","183","338","365","366","366","0.33"
"J","ps","1","1994","322","286","357","222","183","294","366","366","366","0.66"
"J","ps","1","1995","305","236","351","193","183","226","366","366","366","0.92"
"J","ps","1","1996","270","227","308","210","183","266","320","258","366","0.41"
"J","ps","1","1997","221","193","249","184","183","183","366","366","366","0.77"
"J","ps","1","1998","315","285","350","221","183","270","365","366","366","0.75"
"J","ps","1","1999","296","252","335","212","183","269","362","349","366","0.76"
"J","ps","1","2000","273","226","308","205","183","254","353","342","366","0.71"
"J","ps","1","2001","277","216","316","205","183","252","349","328","366","0.69"
"J","ps","1","2002","259","212","290","199","183","242","349","321","366","0.68"
"J","ps","1","2003","314","297","330","261","247","279","360","353","366","0.47"
"J","ps","1","2004","277","231","337","221","183","257","358","351","366","0.51"
"J","ps","1","2005","335","322","354","256","183","293","365","366","366","0.45"
"J","ps","1","2006","296","283","309","270","257","282","324","311","334","0.22"
"J","ps","1","2007","298","289","308","255","245","267","337","332","342","0.42"
"J","ps","1","2008","318","274","356","230","183","277","366","366","366","0.57"
"J","ps","1","2009","297","195","345","191","183","183","363","354","366","0.35"
"J","ps","1","2010","286","264","327","225","183","260","356","332","366","0.56"
"J","ps","1","2011","305","250","346","241","205","270","364","360","366","0.55"
"J","ps","1","2012","320","313","326","286","280","294","345","340","349","0.24"
"J","ps","1","2013","289","276","299","256","243","274","366","366","366","0.31"
"J","ps","1","2014","318","309","333","275","239","299","361","349","366","0.29"
"J","ps","1","2015","277","200","319","207","183","289","324","310","366","0.25"
"J","ps","1","2016","296","289","303","268","263","275","339","326","351","0.29"
"J","ps","1","2017","284","276","293","253","248","264","345","330","358","0.3"
