"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4",0.497669071357993,0.505437937685377,0.498919825602997,0.49745371665134,0.49925948820173,0.506993367657818,0.497778943135122,0.497388325479588,0.498185070299639,0.494186680034695,0.504360991648553,0.491843720484301,0.500659892446469,0.495958930401447,0.497316433460123,0.500365730228707,0.498108071289375,0.496811400831461,0.499291725318875,0.496021078862961,0.499198372306311,0.503948361922994,0.501252174061598,0.502027130860872,0.500954546610579,0.500103988653256,0.501698000989809,0.503116628339705,0.249566618995863,0.498413334211466,0.497838320973642,0.498418619847954,0.503650230692934,0.49649909069376,0.502681244601926,0.504018540202898,0.497604580349272,0.497925455274552,0.500017257197893,0.502894920593381
"5",0.49714932359308,0.510858462476107,0.497790746465906,0.500245953921311,0.502131911742805,0.491960226594876,0.50157905030678,0.500345944594537,0.502402009057868,0.49907483797253,0.498263772008071,0.491448116334886,0.497131757460037,0.500421684944434,0.500895551541197,0.499341728303998,0.494623892472555,0.494694601157617,0.504424037562594,0.745694779342241,0.498346993847147,0.500356910140408,0.503875117059849,0.498579201947995,0.331648513688508,0.204633034814575,0.327646567798372,0.493090319017603,0.500184301892399,0.500790063354133,0.333765696727707,0.326147949207151,0.498073034482687,0.501072673567347,0.496578062135812,0.499148399107688,0.336314206281542,0.244111671827351,0.796487702420871,0.667815563541457
"6",0.649859710808585,0.406290597715786,0.27007976078195,0.518590307155812,0.324168589663303,0.580173482258514,0.333333705878612,0.490471381073067,0.336489451838849,0.752330772557552,0.323933662221052,0.734858201435357,0.403865691120481,0.175918427625168,0.250345153703772,0.202323464764248,0.194432607996677,0.665384327082664,0.598307617931046,0.211738892304954,0.500137543202058,0.48386851949544,0.270254184229748,0.63296082075292,0.539074422133914,0.331400497007523,0.402869522853663,0.490544296866757,0.622850632624619,0.79245693709837,0.681716235910312,0.329570014357579,0.611758918026707,0.884367393033669,0.505830839893216,0.677991051474683,0.336681712363902,0.383221542585152,0.255188929652928,0.627436307925307
"7",0.885891653043761,0.736263591375001,0.816582156073632,0.814406958821655,0.84668582942202,0.748010299694807,0.77779907814294,0.626604509993346,0.833357882519692,0.697876432628997,0.591016529722492,0.671256256306278,0.388147872210192,0.0910578083213444,0.0859267331589958,0.143272998772889,0.528610887335446,0.391472579219781,0.584010127413648,0.347188399993768,0.558451972826914,0.647102360121605,0.505680582284707,0.57426209769203,0.52630651801145,0.605561094278269,0.634489012832457,0.590883971237874,0.591784601300493,0.72057794220368,0.742010139826121,0.586930461710989,0.614946888938717,0.855151628571495,0.826352142210574,0.650854962404546,0.640855633403615,0.586832273946537,0.623016908087206,0.727481460912764
"13",0.499505742460862,0.496380904352315,0.502138186096973,0.497831881178643,0.502591994987897,0.501424982710827,0.49760026404265,0.50052137897499,0.499258510380272,0.50133319131209,0.496609673758084,0.498896134742281,0.497803817246447,0.500503753531509,0.499625860981161,0.498484319213809,0.501186453439365,0.493140785720539,0.497996279100172,0.498541163027032,0.502355530848083,0.502136293123558,0.498622999995323,0.497855260478386,0.496712551504445,0.496775849902033,0.50147027400791,0.49826974364385,0.501146129620221,0.497863078907806,0.499285931940297,0.420473269936658,0.499721424975797,0.499531532116965,0.499173012316738,0.49793093915826,0.499431448155647,0.500892243326442,0.505354581991881,0.500567640071132
"14",0.494379806777962,0.44125473689568,0.495861239910666,0.448079032066512,0.499167161241066,0.491100697140333,0.501103217052743,0.492994310975705,0.466987409064233,0.329238621342311,0.126197389288842,0.475144375353923,0.31806825548899,0.210152354994113,0.417495405500953,0.501448356583112,0.322147313811691,0.501291463787378,0.327477712835907,0.339580288773794,0.332977273544797,0.560106118970395,0.498476518283901,0.749082861949166,0.300603123782801,0.597941003727135,0.497200474665529,0.713033925679539,0.429581020777323,0.50021734864526,0.141164659249608,0.244990434828665,0.207379725584264,0.798508349131273,0.176748707626807,0.5016563645465,0.193525040484249,0.525785799024237,0.339761246659389,0.888319839230377
"15",0.913413042996349,0.790614926948607,0.632218579344838,0.891741156729742,0.763370642332096,0.854023901647665,0.737126399214873,0.667272251087536,0.765846684825471,0.870042818201802,0.905857530239716,0.935517911190448,0.728773362296429,0.0353184731892835,0.224122480774705,0.448994907289894,0.760936974304151,0.588447036207751,0.630997645915561,0.571287429359405,0.670206994973802,0.779295809397513,0.62265609966056,0.573371836831244,0.543592822211782,0.441434276001398,0.689139344647905,0.634002777027099,0.723140484522447,0.749487111078661,0.796822374270673,0.636040396535299,0.723628573885957,0.852610420739664,0.764197928757704,0.414093847519244,0.702312219563614,0.611661138888513,0.618037654887054,0.838537097774196
"16",0.805262643185628,0.599713499819634,0.855803138075795,0.531562540745005,0.705830447577193,0.635659385172978,0.89777398349969,0.59788333064588,0.54072698684781,0.35689341194366,0.461578747479169,0.28577566756495,0.184972745979113,0.0836297112023979,0.163020896506988,0.218153514919124,0.648632642589956,0.121230690876033,0.576090780100278,0.217905777522578,0.398119248375998,0.406313442249634,0.491839410829618,0.466204268853571,0.409540443510077,0.473151450949382,0.500421397491409,0.576130223828022,0.534227964247539,0.684011441172464,0.846755208207289,0.573967479219755,0.648129281189929,0.853873674454772,0.748808370991664,0.751923501809001,0.484825931364694,0.526913755311501,0.520534969438065,0.810521598227522
"17",0.37099805655153,0.50575839803292,0.664326344060526,0.492434794993789,0.421580671106373,0.326979661406896,0.493780567173855,0.499958961748088,0.198686761569013,0.115643141527508,0.0421612433070218,0.0601724533420514,0.187840191475427,0.196519883695545,0.1496862081124,0.302986621353484,0.477285063140035,0.176404730678062,0.31105577961827,0.670489533437718,0.403166936598933,0.24095991600229,0.180953429366431,0.214060780980553,0.164819884380576,0.255435268342819,0.229680289881015,0.191485720329681,0.334379288795303,0.268191776594542,0.575381389138858,0.362132395363743,0.254889476228432,0.523710945925321,0.466673993360697,0.327885608956555,0.383073025383863,0.34523363722052,0.524243400033048,0.493335523326482
"18",0.855229927903271,0.498057553784104,0.501346737201999,0.832249127737266,0.494734274433361,0.615488231718842,0.433153560989422,0.872836568582039,0.459103390460758,0.788384700026481,0.202051300689377,0.420843249684231,0.161610929950889,0.503132279741479,0.657654591827382,0.501936574146965,0.407086122282803,0.205440584455162,0.666298581833912,0.187960641995061,0.495176720568606,0.648699289932178,0.532020143183219,0.786567649188285,0.641832910545129,0.778881159008763,0.760291678737675,0.755694064770871,0.572634531120343,0.666825384781231,0.768935882729452,0.634883997851793,0.777785614901968,0.740852846949602,0.530741302539054,0.675811094629391,0.766475554174505,0.568530225571362,0.662560997409866,0.794797469450727
