"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","159","200","110","92","141","300","303","303","0.47"
"J","uss","2","1979","142","98","292","92","92","92","303","303","303","0.68"
"J","uss","2","1980","157","127","215","99","92","117","283","259","303","0.53"
"J","uss","2","1981","156","138","176","99","92","115","297","268","303","0.59"
"J","uss","2","1982","163","152","174","117","92","135","256","231","303","0.4"
"J","uss","2","1983","197","178","214","115","92","155","267","234","303","0.4"
"J","uss","2","1984","212","171","280","155","141","166","292","274","303","0.32"
"J","uss","2","1985","222","111","287","100","92","137","293","264","303","0.5"
"J","uss","2","1986","208","142","256","126","95","144","269","257","295","0.35"
"J","uss","2","1987","187","158","239","132","121","141","282","265","303","0.47"
"J","uss","2","1988","144","115","175","95","92","104","301","287","303","0.65"
"J","uss","2","1989","159","111","240","95","92","103","270","255","303","0.55"
"J","uss","2","1990","123","99","162","92","92","92","272","262","286","0.74"
"J","uss","2","1991","178","139","206","120","92","143","232","218","266","0.47"
"J","uss","2","1992","266","235","296","207","92","255","299","275","303","0.33"
"J","uss","2","1993","255","105","297","92","92","92","302","302","303","0.74"
"J","uss","2","1994","133","118","143","97","92","106","292","269","303","0.62"
"J","uss","2","1995","152","99","295","92","92","92","302","297","303","0.75"
"J","uss","2","1996","113","95","134","92","92","92","276","261","303","0.64"
"J","uss","2","1997","112","96","133","92","92","92","303","303","303","0.7"
"J","uss","2","1998","242","108","293","92","92","92","302","289","303","0.88"
"J","uss","2","1999","177","126","248","97","92","104","279","270","300","0.78"
"J","uss","2","2000","114","96","137","92","92","92","296","272","303","0.72"
"J","uss","2","2001","118","99","140","92","92","92","292","283","303","0.85"
"J","uss","2","2002","126","96","175","92","92","92","296","285","303","0.91"
"J","uss","2","2003","133","102","183","92","92","92","303","303","303","0.92"
"J","uss","2","2004","149","102","201","92","92","92","303","301","303","0.97"
"J","uss","2","2005","226","106","300","92","92","92","303","303","303","0.99"
"J","uss","2","2006","181","105","260","95","92","106","302","297","303","0.95"
"J","uss","2","2007","248","149","297","92","92","92","303","303","303","0.97"
"J","uss","2","2008","122","96","160","92","92","92","292","286","299","0.89"
"J","uss","2","2009","242","107","264","94","92","107","296","291","303","0.85"
"J","uss","2","2010","201","180","224","118","92","135","302","297","303","0.78"
"J","uss","2","2011","213","181","261","98","92","114","303","303","303","0.85"
"J","uss","2","2012","186","168","202","100","92","113","303","303","303","0.78"
"J","uss","2","2013","237","131","295","112","96","128","303","303","303","0.62"
"J","uss","2","2014","242","193","293","130","121","140","303","303","303","0.79"
"J","uss","2","2015","216","194","241","92","92","92","302","294","303","0.86"
"J","uss","2","2016","231","209","266","92","92","92","302","299","303","0.72"
"J","uss","2","2017","203","97","299","92","92","92","303","303","303","0.64"
