"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","ps","1","1978","213","200","223","205","183","217","228","204","366","0.06"
"J","ps","1","1979","275","223","329","282","183","364","301","184","366","0.01"
"J","ps","1","1980","267","218","314","221","183","361","257","185","366","0.02"
"J","ps","1","1981","240","216","267","238","183","348","260","189","366","0.03"
"J","ps","1","1982","288","262","318","263","241","293","312","283","338","0.16"
"J","ps","1","1983","275","220","328","290","183","362","324","187","366","0.02"
"J","ps","1","1984","270","220","326","252","183","358","308","193","366","0.07"
"J","ps","1","1985","209","187","248","183","183","183","247","206","366","0.25"
"J","ps","1","1986","272","218","320","225","183","355","272","189","366","0.05"
"J","ps","1","1987","337","317","359","292","183","339","364","351","366","0.28"
"J","ps","1","1988","322","288","357","270","183","310","361","328","366","0.43"
"J","ps","1","1989","280","263","301","257","240","272","303","285","326","0.18"
"J","ps","1","1990","246","199","278","199","183","256","273","245","366","0.27"
"J","ps","1","1991","270","251","289","247","216","275","292","274","311","0.17"
"J","ps","1","1992","298","268","330","261","183","297","334","307","366","0.33"
"J","ps","1","1993","326","194","364","246","183","350","365","366","366","0.32"
"J","ps","1","1994","318","215","361","225","183","305","366","366","366","0.64"
"J","ps","1","1995","308","202","360","195","183","249","366","366","366","0.91"
"J","ps","1","1996","270","205","328","209","183","293","323","227","366","0.42"
"J","ps","1","1997","218","186","266","184","183","183","366","366","366","0.77"
"J","ps","1","1998","313","239","357","223","183","278","365","357","366","0.73"
"J","ps","1","1999","295","213","351","213","183","289","361","343","366","0.76"
"J","ps","1","2000","272","202","315","204","183","266","352","338","366","0.72"
"J","ps","1","2001","277","202","321","214","183","276","339","319","366","0.56"
"J","ps","1","2002","259","196","308","198","183","249","349","314","366","0.69"
"J","ps","1","2003","314","289","346","259","183","283","361","351","366","0.48"
"J","ps","1","2004","275","200","345","216","183","264","358","337","366","0.55"
"J","ps","1","2005","334","312","358","257","183","297","365","359","366","0.44"
"J","ps","1","2006","296","279","315","269","252","289","323","303","337","0.22"
"J","ps","1","2007","298","285","312","254","240","271","338","331","344","0.43"
"J","ps","1","2008","319","223","360","223","183","293","366","366","366","0.64"
"J","ps","1","2009","303","191","356","191","183","291","363","347","366","0.35"
"J","ps","1","2010","286","222","347","224","183","265","355","326","366","0.57"
"J","ps","1","2011","306","239","355","241","192","277","364","353","366","0.55"
"J","ps","1","2012","319","310","329","286","275","298","345","339","352","0.24"
"J","ps","1","2013","292","269","355","256","183","284","366","366","366","0.31"
"J","ps","1","2014","319","271","346","271","183","304","361","344","366","0.31"
"J","ps","1","2015","281","193","342","208","183","303","323","218","366","0.24"
"J","ps","1","2016","296","286","306","269","259","277","338","321","357","0.28"
"J","ps","1","2017","285","272","301","253","206","267","344","313","366","0.3"
