"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","159","200","116","92","147","297","233","303","0.47"
"J","uss","2","1979","142","98","292","92","92","92","303","303","303","0.68"
"J","uss","2","1980","157","127","215","103","92","125","272","232","303","0.53"
"J","uss","2","1981","156","138","176","102","92","121","290","248","303","0.59"
"J","uss","2","1982","163","152","174","123","92","140","242","202","303","0.4"
"J","uss","2","1983","197","178","214","129","92","169","252","222","291","0.4"
"J","uss","2","1984","212","171","280","160","147","171","287","264","303","0.32"
"J","uss","2","1985","222","111","287","108","92","184","290","255","303","0.5"
"J","uss","2","1986","208","142","256","136","109","160","263","246","284","0.35"
"J","uss","2","1987","187","158","239","137","128","147","275","252","303","0.47"
"J","uss","2","1988","144","115","175","96","92","107","299","278","303","0.65"
"J","uss","2","1989","159","111","240","97","92","107","265","249","287","0.55"
"J","uss","2","1990","123","99","162","92","92","92","268","258","279","0.74"
"J","uss","2","1991","178","139","206","122","92","150","230","214","263","0.47"
"J","uss","2","1992","266","235","296","215","92","265","298","271","303","0.33"
"J","uss","2","1993","255","105","297","93","92","92","302","300","303","0.74"
"J","uss","2","1994","133","118","143","98","92","108","289","260","303","0.62"
"J","uss","2","1995","152","99","295","92","92","92","301","290","303","0.75"
"J","uss","2","1996","113","95","134","92","92","92","271","255","303","0.64"
"J","uss","2","1997","112","96","133","92","92","92","303","303","303","0.7"
"J","uss","2","1998","242","108","293","92","92","92","301","287","303","0.88"
"J","uss","2","1999","177","126","248","98","92","105","277","268","298","0.78"
"J","uss","2","2000","114","96","137","92","92","92","290","226","303","0.72"
"J","uss","2","2001","118","99","140","92","92","92","289","279","303","0.85"
"J","uss","2","2002","126","96","175","92","92","92","294","282","303","0.91"
"J","uss","2","2003","133","102","183","92","92","92","302","298","303","0.92"
"J","uss","2","2004","149","102","201","92","92","92","302","298","303","0.97"
"J","uss","2","2005","226","106","300","92","92","92","303","303","303","0.99"
"J","uss","2","2006","181","105","260","96","92","107","302","296","303","0.95"
"J","uss","2","2007","248","149","297","92","92","92","303","303","303","0.97"
"J","uss","2","2008","122","96","160","92","92","92","290","284","296","0.89"
"J","uss","2","2009","242","107","264","95","92","110","295","290","301","0.85"
"J","uss","2","2010","201","180","224","123","92","139","302","294","303","0.78"
"J","uss","2","2011","213","181","261","102","92","120","303","301","303","0.85"
"J","uss","2","2012","186","168","202","105","92","118","302","298","303","0.78"
"J","uss","2","2013","237","131","295","114","98","131","303","301","303","0.62"
"J","uss","2","2014","242","193","293","133","123","142","303","303","303","0.79"
"J","uss","2","2015","216","194","241","92","92","92","300","291","303","0.86"
"J","uss","2","2016","231","209","266","93","92","94","302","295","303","0.72"
"J","uss","2","2017","203","97","299","93","92","92","303","303","303","0.64"
