"","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"2",0.493607882014108,0.502930144608125,0.501369406303421,0.502745939524943,0.494186967933878,0.500234232205462,0.500422320601519,0.500147717403541,0.511701154627291,0.502860004599674,0.504089212696863,0.496958595023292,0.498908275419341,0.499792148883207,0.497762969848176,0.508280256690577,0.494632652589862,0.495633042252867,0.501196672179026,0.496082404437264,0.493382612699381,0.502026952291857,0.498757806032359,0.500580293766805,0.338217661922449,0.498967310194485,0.330954662172035,0.503174353853839,0.352232600911607,0.497771089371695,0.50589824618242,0.49887511254571,0.518016502967088,0.502735217163181,0.495018567419172,0.503251525049726,0.503756766466411,0.418176261042026,0.498112677111686,0.510378358007706
"3",0.495438778475619,0.497837719500343,0.498730847366833,0.503423925001204,0.50675797342959,0.491359471344511,0.497759964999472,0.499450317298921,0.512131166319068,0.49461685087382,0.496446618877782,0.498231787930348,0.50464914668942,0.498365088225908,0.501767629931833,0.493604438206723,0.509110320237724,0.497763607249365,0.49942977098668,0.494252148462605,0.496772783480428,0.498261393445693,0.503714666162437,0.499981376711383,0.51185202076008,0.504157605903647,0.498365363275533,0.496474176887567,0.485011291913766,0.494706685663659,0.500385397479691,0.503849624661504,0.491938791427439,0.236949612595091,0.199581589181029,0.50430646830279,0.506515812924848,0.499621758289488,0.496593292931591,0.496068691984087
"4",0.501047547198454,0.500316489024801,0.500424975801631,0.494189842595826,0.500778882096999,0.508534843903014,0.505185778417194,0.498701078211534,0.508707634669713,0.491217487312134,0.501209961639493,0.498608943097128,0.509393032053903,0.492181674370342,0.494151150218786,0.497025078620644,0.493117858643164,0.503654663661038,0.499152925325948,0.497975185827274,0.497179958094302,0.498480783815528,0.500835285384723,0.499520038212106,0.492850740866067,0.505639719144689,0.331402188686017,0.495347724277457,0.253373645276999,0.497633045502556,0.504328821243437,0.49563064396406,0.502164505788374,0.503078354568424,0.500465183041834,0.48807488204273,0.490603995293561,0.497568367597233,0.495196856685266,0.501521268590536
"5",0.503376260268049,0.50026548224747,0.493359251420371,0.503386257374221,0.499420243382007,0.495120720795857,0.495994544639264,0.513051515676432,0.498790811851854,0.502273085734971,0.49360516700155,0.499382238347394,0.507893515498663,0.495542237888453,0.502561300703016,0.501655809298816,0.4998083464787,0.496412208993542,0.499419862966801,0.756995385606706,0.501653062642863,0.497258030907301,0.35223598916141,0.493488759752143,0.338141887208182,0.19744799473249,0.342415779734276,0.508370556761579,0.482238639226523,0.497445187722418,0.336902955166685,0.330299913959301,0.338043863774189,0.667676129847023,0.326655120589475,0.504258803161923,0.335902675845674,0.251336337542343,0.799682161499217,0.831823039922183
"6",0.761429178637227,0.302390461235646,0.196890571046257,0.451153983955498,0.357216006853519,0.591059668654874,0.332963318389662,0.476416563741943,0.33863235356559,0.748952352030164,0.230334222170104,0.729892211635885,0.262259942606472,0.225911947738756,0.273873763058066,0.205529104370586,0.180117556128103,0.659052944729605,0.548325504180906,0.197484924586827,0.497341458535708,0.477366668831958,0.267281786433336,0.619834655436061,0.456782909790045,0.284078046987656,0.41073674715135,0.508995520186338,0.618806834252934,0.784997559029865,0.667940027254176,0.322826616477237,0.604637010942032,0.861632022223742,0.514346891307055,0.660588034591728,0.331829921621303,0.349349069162454,0.270834265086158,0.555738429977216
"7",0.905538523614203,0.772250266257677,0.826829721211394,0.828949887860057,0.868488075581576,0.740587695447249,0.776236524063275,0.633392855044481,0.828762144005343,0.696295449316774,0.587275938647296,0.68531771483232,0.382027548037264,0.114431405677017,0.108342389225237,0.153146488215396,0.517159041949658,0.370090263890164,0.581728015892334,0.349726974035516,0.557679627205842,0.644475700985385,0.505645861354371,0.569360123914793,0.525905518950053,0.604464892253368,0.634045630321844,0.589547760399774,0.590976429076358,0.721148327128733,0.733979681768009,0.58613982427583,0.616891202517913,0.852274837693621,0.827813096252831,0.664641438626201,0.641070387599488,0.592448715564557,0.636365778612855,0.76143109252642
"8",0.767093919917804,0.0851238842493043,0.0881510980875057,0.418623636819613,0.494723582453219,0.666041379029296,0.425597010567376,0.431900459943779,0.473347559543772,0.294261578143461,0.242512110051723,0.60850648903459,0.350995733314958,0.314474494195719,0.402872228893029,0.222053485055193,0.190213175100055,0.13792648052128,0.283930476033103,0.142938189325431,0.171477563300793,0.0758944506608838,0.345010125355294,0.139710681783594,0.260674956443377,0.220477639102255,0.276845642709822,0.277905629841603,0.217153227799295,0.40890303125485,0.293256413583769,0.368601371499002,0.907694524941173,0.949672360184244,0.633845581905587,0.852399487814845,0.244090381264993,0.15779563412877,0.525078793060136,0.687018453727143
"9",0.749639041622579,0.114717744917003,0.273909811268344,0.220169391165949,0.73605053352382,0.445128629925765,0.615184067725085,0.15819825579849,0.345136865822638,0.592705395293898,0.476186931490001,0.843142100595731,0.65384576406232,0.171722585966178,0.543759610381121,0.228321193165008,0.255922783870165,0.320533874295064,0.498298824594886,0.245447964554836,0.467824211193384,0.536749253258445,0.549782358492742,0.398915570412114,0.338570231876322,0.19453452221846,0.287378484229761,0.44379982702461,0.0192500631605834,0.690312274434709,0.461362080136542,0.630618409364099,0.969240082884111,0.850935754366983,0.591412332681997,0.836389786133529,0.465289253341328,0.163407878804148,0.563723917978034,0.65931532852531
"10",0.909543336067728,0.268120194115685,0.374219704194219,0.145228311462514,0.733519831756402,0.476516574294993,0.175830872889454,0.761331633795594,0.48250530506161,0.706954554317318,0.828814429908136,0.896480568938449,0.623993362101678,0.270097822201073,0.705355889431295,0.305813728231747,0.190790587644522,0.302994466902266,0.797514917451951,0.363716812226178,0.671581421589531,0.377488818217341,0.742577434958781,0.334273679463075,0.0421219688101798,0.341668391139031,0.269375572513325,0.479682396760088,0.0515784322854014,0.781094230641948,0.409824306744629,0.595492345601277,0.963442223862452,0.925445204501014,0.41281031793962,0.795355462931412,0.251518890547401,0.226913698655779,0.623510202867199,0.68966444632196
"11",0.312723329177227,0.472061318266921,0.480457331043655,0.496638804300486,0.489556744303986,0.484170580259152,0.491728569502124,0.495393717064404,0.503124259144799,0.115267263443454,0.494750019169365,0.498903169284557,0.496171963033393,0.500248649323884,0.493498778309163,0.492902770871039,0.503522682275527,0.50243327087122,0.505332748599195,0.501264260407908,0.494213241100861,0.491580435614425,0.500104242118828,0.503203852589293,0.335759477603059,0.501205446293847,0.502800935696272,0.253114638079955,0.196314418132583,0.473950942115162,0.498154127297383,0.511406574253657,0.509069931532543,0.499353538524363,0.504362618032802,0.492376593338379,0.496709996513042,0.499376112797335,0.0348310262535064,0.503054043598394
